ts,dir,entry,pct_move,vol_x,ret_15m,mfe_15m,mae_15m,ret_30m,mfe_30m,mae_30m,ret_60m,mfe_60m,mae_60m,ret_eod,mfe_eod,mae_eod,date,year
2020-03-18 13:30:00-04:00,dn,231.33,-0.7039532987079822,1.6804225774070403,-1.0418017550685155,0.16859032550901948,1.5778325336099845,0.16426749664981793,0.19885012752345477,1.5778325336099845,0.5489992651190984,1.4308563523970095,1.5778325336099845,-4.18449833571088,1.4308563523970095,4.556261617602556,2020-03-18,2020
2020-03-18 14:35:00-04:00,up,232.575,1.0931930800660572,1.2613982863619222,0.24293238740191242,0.35472428248952687,0.8964850048371406,0.8620445017736302,1.3350532086423812,0.8964850048371406,-0.44931742448671935,1.808018918628405,0.8964850048371406,3.6267870579383006,3.9965602493819268,0.8964850048371406,2020-03-18,2020
2020-03-18 14:55:00-04:00,up,235.09,0.8364073089131008,1.532322759283381,0.30626568548215527,0.718873622867837,1.8612871666170379,-1.3781955846697047,0.718873622867837,1.8612871666170379,2.5181845250754975,2.8840018716236338,1.8612871666170379,2.5181845250754975,2.8840018716236338,1.8612871666170379,2020-03-18,2020
2020-03-18 15:10:00-04:00,up,235.81,0.5243842289982981,1.5193068992947087,-1.679318095076548,0.182350197192658,1.7047623086383148,-0.8184555362368037,0.182350197192658,2.0397777872015617,2.205165175353034,2.5698655697383495,2.0397777872015617,2.205165175353034,2.5698655697383495,2.0397777872015617,2020-03-18,2020
2020-03-19 11:25:00-04:00,up,244.96,1.0415162827149604,1.6368935086474057,0.012246897452645794,0.5756041802743291,0.8001306335728314,-0.9103527106466437,0.5756041802743291,1.077726975832795,-1.7594709340300465,0.5756041802743291,2.4534617896799555,-1.5512736773350797,0.9879163945133848,2.5065316786414167,2020-03-19,2020
2020-03-19 11:55:00-04:00,dn,242.73,-0.930574262275008,1.622263816413156,0.5153874675565346,0.9969925431549407,0.24306842994273617,0.8569192106455668,1.5572858731924366,0.24306842994273617,0.19775058707205118,1.6108433238577828,0.4820170559881415,0.6468092118815116,1.6108433238577828,1.9157088122605388,2020-03-19,2020
2020-03-19 13:50:00-04:00,up,245.53,0.9165639128647651,1.4545069371595551,-1.0915163116523467,0.28917036614670627,1.2870117704557473,-0.11607542866452025,0.28917036614670627,1.2870117704557473,-0.5457581558261734,0.7534720808047873,1.2870117704557473,-1.7798232395226672,0.7534720808047873,2.117867470370215,2020-03-19,2020
2020-03-20 11:20:00-04:00,dn,237.92,-1.2657177241980344,1.440736648307628,-0.6388702084734408,0.07565568258237156,1.050773369199731,-0.36987222595831537,0.07565568258237156,1.050773369199731,0.8280094149293876,1.0717888365837185,1.050773369199731,3.77437794216543,3.9593140551445813,1.050773369199731,2020-03-20,2020
2020-03-20 15:15:00-04:00,dn,230.2,-0.7638425171324736,1.5450524506525316,-1.8375325803649079,0.05647263249348196,2.0460469157254595,0.07819287576019913,0.08688097306689341,2.0460469157254595,0.5473501303214557,0.7384882710686311,2.0460469157254595,0.5473501303214557,0.7384882710686311,2.0460469157254595,2020-03-20,2020
2020-03-20 15:25:00-04:00,up,233.51,1.0865800865800912,1.9176315450145032,-0.8350820093357837,0.5995460579846712,0.8993190869770008,-1.9570896321356657,0.5995460579846712,2.1455183932165607,-1.9570896321356657,0.5995460579846712,2.1455183932165607,-1.9570896321356657,0.5995460579846712,2.1455183932165607,2020-03-20,2020
2020-03-23 11:20:00-04:00,dn,221.47,-0.5969479353680529,1.5209709408800394,0.6276245089628331,0.6637467828599806,0.2754323384657126,0.6592314986228419,1.4494062401228194,0.2754323384657126,-0.7992053099742675,1.4494062401228194,1.1559127647085394,-0.46958956066284013,1.4494062401228194,3.576105115817035,2020-03-23,2020
2020-03-23 11:40:00-04:00,dn,218.62,-0.6633951290439866,1.9698319588943047,-0.8507913274174298,0.16466928917757462,0.9239776781630142,-0.7776049766718455,0.16466928917757462,1.578080687951692,-3.0052145274906197,0.16466928917757462,3.082975025157812,-1.7793431525020522,0.16466928917757462,4.926356234562245,2020-03-23,2020
2020-03-23 12:15:00-04:00,up,222.81,1.1301742919390012,1.6174915162797043,-0.06732193348593227,0.5475517256855611,0.6552668192630529,1.8491091064135383,2.001705488981647,0.6552668192630529,2.293433867420666,2.9531888155827763,0.6552668192630529,-0.13464386697186453,2.9531888155827763,1.7010008527444873,2020-03-23,2020
2020-03-23 14:50:00-04:00,dn,222.74,-0.9736362423865219,1.3718746321712345,0.45793301607255554,0.6554727484960079,0.35018407111430416,1.2615605638861462,1.4591002963095985,0.35018407111430416,-0.8709706384124978,1.6701086468528323,0.8754601777857541,0.10325940558499513,1.6701086468528323,0.9966777408637868,2020-03-23,2020
2020-03-23 15:20:00-04:00,dn,219.93,-0.5201736927809009,1.809855770672142,-0.1773291501841433,0.4137680170963473,0.6274723775746808,-2.1597781112172054,0.4137680170963473,2.164325012503974,-1.1731005319874432,0.4137680170963473,2.287091347246852,-1.1731005319874432,0.4137680170963473,2.287091347246852,2020-03-23,2020
2020-03-25 14:10:00-04:00,up,253.6995,0.7263667765116999,1.694624492947021,-0.06878216157304007,0.4653142792949907,0.3782033468729703,-0.3545533199710638,0.4653142792949907,0.8945622675645769,0.20122231222371645,0.7057562194643697,0.8945622675645769,-2.731381023612577,0.7057562194643697,3.1964982193500564,2020-03-25,2020
2020-04-07 15:15:00-04:00,dn,266.8414,-0.6891505587601543,1.5125180964844056,0.015514833905087476,0.5514136861821355,0.13063939853410161,-1.112496036971767,0.5514136861821355,1.1237386702363101,0.6525973855631092,0.7312958184149967,1.1312337590793602,0.6525973855631092,0.7312958184149967,1.1312337590793602,2020-04-07,2020
2020-04-23 12:40:00-04:00,dn,281.19,-0.6571277159512556,2.787755561759849,0.06401365624666838,0.8215085884988805,0.2204914826274066,-0.2685017248124028,0.8215085884988805,0.29161776734592026,0.4907713645577707,0.8215085884988805,0.29161776734592026,0.7574949322522122,0.8677406735659156,0.29161776734592026,2020-04-23,2020
2020-05-13 15:00:00-04:00,up,281.1,0.5103106201246765,2.096766599098691,-0.28459622909996846,0.0035930273923748856,0.43756670224120175,-0.2454642475987185,0.0035930273923748856,0.759516186410547,0.2027748132337222,0.352187833511189,0.759516186410547,0.2027748132337222,0.352187833511189,0.759516186410547,2020-05-13,2020
2020-05-19 14:55:00-04:00,dn,294.0399,-0.6185486869233148,6.565241063216656,-0.4693580701122627,0.1189974557874598,0.6070944793546725,-0.2619032315002194,0.1189974557874598,0.6070944793546725,0.6869475877253417,0.7107538806808192,0.6070944793546725,0.6869475877253417,0.7107538806808192,0.6070944793546725,2020-05-19,2020
2020-05-28 15:15:00-04:00,dn,304.86,-0.5091051497943977,3.0343513546859686,0.2558551466246899,0.37722233156203966,0.15580922390604404,0.6757200026241561,0.6888407793741465,0.15580922390604404,0.6232368956242321,0.8594108771239272,0.15580922390604404,0.6232368956242321,0.8594108771239272,0.15580922390604404,2020-05-28,2020
2020-05-29 14:55:00-04:00,up,303.57,0.8153031233913977,5.115050860338372,-0.01647066574431313,0.3327074480350466,0.06917679612609268,0.023058932042030893,0.3327074480350466,0.16141252429423497,0.19435385578286124,0.4578845076917964,0.16141252429423497,0.19435385578286124,0.4578845076917964,0.16141252429423497,2020-05-29,2020
2020-06-10 14:00:00-04:00,up,321.59,0.5125800906391476,5.560466030549617,0.18657296557729494,0.24876395410305402,0.14614882303553298,-0.15236792188810358,0.24876395410305402,0.15547747131440656,-0.7649491588668739,0.24876395410305402,0.8426878945240771,-0.8022637519823329,0.24876395410305402,0.8426878945240771,2020-06-10,2020
2020-06-15 14:00:00-04:00,up,306.57,0.8254949680984058,4.216491699202,0.45992758586946697,0.5382131324004417,0.048928466581849905,0.1272140131128246,0.5577845190331668,0.048928466581849905,0.2903089017190157,0.5577845190331668,0.048928466581849905,0.1500472975176891,0.5577845190331668,0.6621652477411268,2020-06-15,2020
2020-06-16 10:50:00-04:00,dn,311.3109,-0.7078108290081264,1.3109889258081209,-0.0029231228331515055,1.1695382333223756,0.0928653638533116,-0.4172998761045662,1.1695382333223756,0.48475655686967256,-0.4590587737210632,1.1695382333223756,0.7674321715044301,-0.5200910086990218,1.1695382333223756,1.1657478103079573,2020-06-16,2020
2020-06-19 12:15:00-04:00,dn,308.38,-0.5033232238497831,2.755930161734263,-0.24969193851740767,0.13943835527596043,0.40858680848303747,-0.4507425903106513,0.13943835527596043,0.45398534275892644,-0.3372462546209289,0.13943835527596043,0.7004345288280773,-0.05836954406900799,0.5999092029314557,0.7004345288280773,2020-06-19,2020
2020-09-03 11:15:00-04:00,dn,345.43,-0.9491311578826656,1.8119658246717507,-0.5818834496135226,0.06629418406044205,0.7121558637060995,-0.9466462090727447,0.06629418406044205,1.1377124164085362,-0.9090119561126672,0.06629418406044205,1.1492921865500885,0.005789885070776078,0.8221636800509602,1.1492921865500885,2020-09-03,2020
2020-09-10 10:55:00-04:00,dn,338.8,-0.5284791544333589,2.290630399364043,-0.39256198347106963,0.20070838252656634,0.4250295159386062,-0.593270365997636,0.20070838252656634,0.596221959858318,-0.1844746162927981,0.20070838252656634,0.5988783943329387,1.4403778040141664,1.7561983471074345,0.5988783943329387,2020-09-10,2020
2020-10-06 14:50:00-04:00,dn,336.74,-1.054858519672075,10.786588479736494,0.2820870701431412,0.6533230385460559,0.30290431787134936,0.45287165171943755,0.6533230385460559,0.30290431787134936,0.47223377086178703,0.7008374413494131,0.30290431787134936,0.5345370315376882,0.7008374413494131,0.30290431787134936,2020-10-06,2020
2021-05-19 14:20:00-04:00,up,410.18,0.49244187470907086,2.008324541083641,-0.3730069725486444,0.09264225461992186,0.39494855916914634,-0.4705251353064525,0.09264225461992186,0.5461017114437586,-0.13896338192988278,0.09264225461992186,0.6289921497878941,0.17309473889511423,0.21210200399824577,0.6289921497878941,2021-05-19,2021
2021-06-16 14:00:00-04:00,dn,420.87,-0.5352901556240908,14.767974780328222,0.05583671917694624,0.13305771378335407,0.36115665169766953,-0.09028916292441738,0.13305771378335407,0.36115665169766953,-0.23760306032741701,0.22097084610449946,0.36115665169766953,-0.2970038254092712,0.22097084610449946,0.6462803240905672,2021-06-16,2021
2022-01-21 10:30:00-05:00,up,445.07,0.5126467931345857,3.434754372324659,0.11011750960522704,0.2044622194261633,0.34825982429730407,0.13930392971892164,0.4650953782551044,0.34825982429730407,0.42689913946121605,0.6718044352573773,0.34825982429730407,-1.5840204911586966,0.6718044352573773,1.5952546790392448,2022-01-21,2022
2022-01-26 14:10:00-05:00,dn,439.28,-0.6648274614445393,2.825046785800595,-0.5008195228555923,0.10926971407757272,0.610089236933165,0.38016754689490967,0.38927335640137944,0.6487889273356454,1.7892915680203871,2.071571662720808,0.6487889273356454,1.3248952831906742,2.3720633764341557,0.6487889273356454,2022-01-26,2022
2022-01-26 14:30:00-05:00,dn,438.9479,-0.57354806559754,2.032144298083543,0.9586331316313383,1.0338128967014033,0.7249379709983784,1.421102595547222,1.5942438726782873,0.7249379709983784,1.6375291919610533,2.2981998546980154,0.7249379709983784,1.2502394931152478,2.2981998546980154,0.7249379709983784,2022-01-26,2022
2022-01-26 15:00:00-05:00,dn,432.71,-0.8319200623367107,3.539794348632362,0.515356705414703,0.5893092371334046,0.062397448637664644,0.2195465785398971,0.8897413972406383,0.1825703126805529,-0.1733262462157103,0.8897413972406383,0.42522705738255,-0.1733262462157103,0.8897413972406383,0.42522705738255,2022-01-26,2022
2022-01-26 15:25:00-05:00,up,432.96,0.6649616368286315,2.0692374546143926,-0.0646711012564608,0.20325203252032417,0.5450849963044986,0.11548410938654842,0.36723946784923134,0.5450849963044986,0.11548410938654842,0.36723946784923134,0.5450849963044986,0.11548410938654842,0.36723946784923134,0.5450849963044986,2022-01-26,2022
2022-02-10 12:45:00-05:00,dn,453.72,-0.4869061718647094,3.4596630408628357,-0.0308560345587557,0.21378823944283418,0.11240412589261899,0.3570704399189007,0.3680684122366252,0.14546416291985545,0.5179405800934547,0.8198889182755945,0.14546416291985545,0.9565370713215269,1.437009609450771,0.14546416291985545,2022-02-10,2022
2022-02-22 14:45:00-05:00,up,429.863,0.4728403141361248,1.3374796915261251,0.6505793706366941,0.6553250686846757,0.030940090214785027,0.40408223085029954,0.7018515201354841,0.030940090214785027,-0.061182283657811164,0.7018515201354841,0.10072976739100428,-0.04955067079511898,0.7018515201354841,0.4217622824015996,2022-02-22,2022
2022-02-24 13:45:00-05:00,up,420.91,0.6865371734762205,1.5855803362207086,-0.4276448646979191,0.11641443538997702,0.6485947114585109,-0.10928702097836507,0.11641443538997702,0.729372074790347,0.6034544201848289,0.6319640778313578,0.729372074790347,1.7580955548692063,1.8650067710436826,0.729372074790347,2022-02-24,2022
2022-03-03 12:30:00-05:00,up,438.51,0.6687142774825627,3.2072677917084125,-0.1938382248979421,0.16875327814645255,0.3420674557022645,-0.09098994321680255,0.16875327814645255,0.3420674557022645,-0.16421518323413425,0.16875327814645255,0.3420674557022645,-0.6362454676062036,0.17331417755581194,1.0740918109051059,2022-03-03,2022
2022-03-08 12:10:00-05:00,up,422.98,0.5603114616597571,1.3951474115982139,0.20095512790202041,0.3806326540261849,0.24823868740839078,0.4728355950635964,0.5603101801503627,0.24823868740839078,0.7801787318549233,1.0000472835594971,0.24823868740839078,-1.5792708875124135,1.0000472835594971,1.591091777389006,2022-03-08,2022
2022-03-16 14:00:00-04:00,dn,429.05,-0.5324026044027153,4.873729654836663,0.16548187856893984,0.6059899778580637,0.1072136114671902,0.8227479314765248,0.9905605407295187,0.1072136114671902,-0.38806665889755587,0.9905605407295187,0.5617060948607314,-1.5289593287495635,0.9905605407295187,1.545274443538048,2022-03-16,2022
2022-03-16 14:35:00-04:00,up,427.7,0.5123143448016565,2.259435896654038,0.6008884732288972,0.6476502221183162,0.06312836100069717,0.5681552490063145,0.9071779284545232,0.06312836100069717,1.17138180967968,1.3069908814589741,0.06312836100069717,1.8494271685761108,1.8657937806874019,0.06312836100069717,2022-03-16,2022
2022-04-06 14:05:00-04:00,dn,445.11,-0.5140698688004264,2.6037242233364246,0.1729909460582864,0.36844824874749754,0.05391925591427042,-0.19995057401540886,0.36844824874749754,0.46056031093437827,-0.5908651793938566,0.36844824874749754,0.8582148233021036,-0.32800880681179473,0.36844824874749754,0.8582148233021036,2022-04-06,2022
2022-04-06 14:30:00-04:00,up,446.68,0.47574595391000063,2.4377952171915798,-0.1320856093848016,0.10745947882153178,0.24402256649055964,0.43879287185456695,0.5037163069759112,0.24402256649055964,-0.2529775230590121,0.5037163069759112,0.3035058654965552,-0.024626130563269826,0.5037163069759112,0.3035058654965552,2022-04-06,2022
2022-05-03 12:05:00-04:00,dn,416.3,-0.4947773501924102,1.6028602030030161,-0.2330050444390993,0.060028825366328385,0.27624309392264645,-0.13211626231083626,0.060028825366328385,0.3326927696372786,-0.32908959884698646,0.06966130194571714,0.40028825366322607,-0.02882536632236477,0.5248618784530392,0.5789094403074629,2022-05-03,2022
2022-05-04 14:30:00-04:00,dn,414.76,-0.9788473475624393,4.767845309464829,-1.6853119876555138,0.15430610473526532,1.950525605169262,-2.2060709808081786,0.15430610473526532,2.3676342945317757,-3.2548943967595716,0.15430610473526532,3.2765936927379764,-3.4308997974732423,0.15430610473526532,3.59243900086798,2022-05-04,2022
2022-05-04 14:40:00-04:00,up,419.5,0.6852356322528896,4.496464798794922,1.0011918951132273,1.132300357568534,0.0,1.4898688915375446,1.5208581644815244,0.0,2.1168057210965423,2.18116805721096,0.0,2.2622169249106103,2.4219308700834388,0.0,2022-05-04,2022
2022-05-11 12:25:00-04:00,dn,398.86,-0.6451612903225712,1.3480910741052816,0.09777866920723721,0.19054304768590255,0.22313593742164828,0.47134332848618443,0.5089505089505163,0.22313593742164828,0.814822243393672,0.8499222784937036,0.22313593742164828,1.5268515268515348,1.7299303013588814,0.22313593742164828,2022-05-11,2022
2022-05-20 13:30:00-04:00,up,382.82,0.5674355067514236,1.3996253487347055,0.07575361788830794,0.26121937202862966,0.1906901415809044,0.09142678021002631,0.32652421503578705,0.1906901415809044,-0.31868763387492044,0.32652421503578705,0.3761558957212261,1.7710673423541168,1.857348100935164,0.3761558957212261,2022-05-20,2022
2022-06-15 14:00:00-04:00,dn,375.735,-0.6354822842454255,6.389823909409791,-0.2528377713015792,0.5282978695090992,0.4378085618853665,0.602818475787453,0.9621142560581285,0.4724074148003186,-0.8716249484343958,0.9621142560581285,1.8377313798288615,-0.9035623511251232,0.9621142560581285,2.173074108081484,2022-06-15,2022
2022-06-15 14:35:00-04:00,up,377.47,1.0710364955685892,4.477031292547778,0.34174901316659956,1.3696452698227564,0.19074363525578913,0.580178557236336,1.3696452698227564,0.19074363525578913,1.0067025194055037,1.7034466315203722,0.19074363525578913,0.43977004795082203,1.7034466315203722,0.19074363525578913,2022-06-15,2022
2022-06-15 15:20:00-04:00,up,381.2675,0.5797082333078407,1.840854714871162,0.0006557076068633509,0.6904601100277347,0.1357314746208329,-0.6340692558374269,0.6904601100277347,0.7783249293474982,-0.5606300038686719,0.6904601100277347,0.7783249293474982,-0.5606300038686719,0.6904601100277347,0.7783249293474982,2022-06-15,2022
2022-07-13 14:00:00-04:00,dn,378.6117,-0.5851013548996975,2.8150901606838605,-0.2821624371354668,0.016296379641720912,0.29536857947074363,-0.6070335385832081,0.016296379641720912,0.6334458232537469,-0.6836291641277868,0.016296379641720912,0.7523011042712084,-0.06822293130402989,0.016296379641720912,0.7523011042712084,2022-07-13,2022
2022-07-27 14:35:00-04:00,up,398.4947,0.6960883408298368,5.731888529684674,0.496643995516116,0.5910492661508421,-0.0013300051418442928,0.6111248154617824,0.6914270127055584,-0.0013300051418442928,0.8796352874956623,1.1004663299160495,-0.0013300051418442928,0.6286909211088572,1.1004663299160495,-0.0013300051418442928,2022-07-27,2022
2022-09-08 12:00:00-04:00,dn,397.35,-0.535682995819664,2.225738690658702,0.34730086825216944,0.4907512268780786,0.04278344029192376,0.15855039637598978,0.5788347804202872,0.04278344029192376,-0.012583364791733867,0.5788347804202872,0.2667673335850012,-0.7675852522964526,0.5788347804202872,0.7902353089216021,2022-09-08,2022
2022-09-21 14:00:00-04:00,dn,380.82,-1.6223198140015604,12.298667863391973,-0.08928102515625015,0.14967701276193296,0.9453285016543309,-1.0201670080352898,0.14967701276193296,1.1448978520035749,-1.5461898009558277,0.14967701276193296,2.229399716401452,0.9006879890762058,0.9006879890762058,2.229399716401452,2022-09-21,2022
2022-09-21 14:30:00-04:00,up,384.705,0.7608695652173925,4.631743230691228,0.44709582667239245,1.197021094085083,0.3314227784926053,0.5207106744128599,1.197021094085083,0.3314227784926053,-0.7395276900482111,1.197021094085083,1.1450332072627007,-1.9014569605281966,1.197021094085083,1.9014569605281966,2022-09-21,2022
2022-09-21 14:40:00-04:00,up,387.97,0.962890926403559,4.67125912523358,-0.12114338737531954,0.3453875299636505,0.8634688249091483,-0.5825192669536428,0.3453875299636505,1.4150578652988655,-2.317189473412895,0.3453875299636505,2.3223445111735566,-2.727014975384705,0.3453875299636505,2.727014975384705,2022-09-21,2022
2022-09-21 15:25:00-04:00,dn,381.55,-0.6328454607010814,2.263409967720069,0.6735683396671454,0.6788101166295457,0.11531909317258492,1.0902896081771787,1.0902896081771787,0.11531909317258492,1.0902896081771787,1.0902896081771787,0.11531909317258492,1.0902896081771787,1.0902896081771787,0.11531909317258492,2022-09-21,2022
2022-10-10 13:45:00-04:00,up,361.65,0.5826646827328252,2.3147824919661257,-0.07051016175860514,0.19908751555371973,0.13549011475181869,-0.33181252592285043,0.19908751555371973,0.3954099267247201,-0.28204064703442056,0.19908751555371973,0.47283284944006077,-0.4368864924650862,0.19908751555371973,0.47283284944006077,2022-10-10,2022
2022-10-13 11:05:00-04:00,up,356.48,0.5925842316157892,1.7812484458761624,0.9663936265709137,1.750448833034114,0.1486759425493799,2.0478007181328417,2.333931777378813,0.1486759425493799,1.7925269299820425,2.4854129263913705,0.1486759425493799,2.659335727109504,3.0941427289048398,0.1486759425493799,2022-10-13,2022
2022-10-13 11:15:00-04:00,up,358.97,0.5602711712468844,2.451953072836055,0.43736245368693566,1.0446555422458699,0.002785748112668955,0.8907429590216426,1.7745215477616367,0.002785748112668955,0.654650806474069,1.7745215477616367,0.002785748112668955,1.9472379307462884,2.379028888207918,0.002785748112668955,2022-10-13,2022
2022-10-13 11:35:00-04:00,up,363.78,0.8986520219670391,1.802382780676153,-0.25015119027983074,0.42883061190829685,0.6006377480894897,-0.25015119027983074,0.42883061190829685,0.6006377480894897,-0.5882676342844539,0.42883061190829685,0.7779702017702895,0.5992632910000569,1.025344988729457,0.7779702017702895,2022-10-13,2022
2022-11-02 14:00:00-04:00,up,387.11,0.9874127698428214,11.731376753877429,-0.22990881144893863,0.22990881144893863,0.47015060318772267,-0.05600475317094229,0.34098834956472146,0.47015060318772267,-1.6267727519309854,0.39265325101391896,2.1053447340549285,-3.161891968691072,0.39265325101391896,3.1696417039084595,2022-11-02,2022
2022-11-02 14:35:00-04:00,dn,384.3475,-0.6579852010838994,6.834707555555161,1.1051197158821124,1.4017263023696123,0.6901306760158384,0.40523224425812693,1.4017263023696123,0.6901306760158384,1.8596452429116974,2.1614554537235193,0.6901306760158384,2.465867476697525,2.4736729131840454,0.6901306760158384,2022-11-02,2022
2022-11-02 14:50:00-04:00,dn,380.1,-0.8736471508671184,5.127501885525895,-0.7077084977637457,0.14732965009208163,0.8129439621152262,0.5077874243620201,0.5156537753222932,0.8129439621152262,1.2680873454354247,1.3627992633517514,0.8129439621152262,1.37595369639569,1.3838463562220593,0.8129439621152262,2022-11-02,2022
