timestamp,open,high,low,close,volume,count,vwap
2026-06-01T09:30:00.000,755.36,756.1,754.69,755.7,1778613,37382,755.44
2026-06-01T09:35:00.000,755.69,756.58,755.58,756.25,751665,16278,755.66
2026-06-01T09:40:00.000,756.26,756.6,755.87,756.24,755280,13562,755.81
2026-06-01T09:45:00.000,756.24,756.69,756.21,756.4,776134,12981,755.93
2026-06-01T09:50:00.000,756.38,756.77,755.93,756.09,567206,12149,755.98
2026-06-01T09:55:00.000,756.08,756.18,755.53,755.55,480363,11132,755.97
2026-06-01T10:00:00.000,755.61,756.08,755.32,755.6,826580,16283,755.93
2026-06-01T10:05:00.000,755.59,756.48,755.51,756.35,569288,11325,755.93
2026-06-01T10:10:00.000,756.35,756.41,755.4,755.94,507918,10863,755.93
2026-06-01T10:15:00.000,755.92,756.76,755.6901,755.9,658748,12715,755.94
2026-06-01T10:20:00.000,755.88,756.57,755.83,756.2,522791,12142,755.97
2026-06-01T10:25:00.000,756.21,756.33,755.65,755.855,357071,9660,755.96
2026-06-01T10:30:00.000,755.84,756.18,755.54,755.74,325789,9085,755.96
2026-06-01T10:35:00.000,755.74,755.94,755.32,755.435,288898,8071,755.95
2026-06-01T10:40:00.000,755.41,755.95,755.28,755.81,296684,7736,755.94
2026-06-01T10:45:00.000,755.8,755.98,755.49,755.65,282629,8089,755.93
2026-06-01T10:50:00.000,755.64,755.89,755.39,755.56,361602,7266,755.92
2026-06-01T10:55:00.000,755.55,755.66,755.3,755.655,245404,7250,755.91
2026-06-01T11:00:00.000,755.65,755.85,755.45,755.78,1258341,7080,755.9
2026-06-01T11:05:00.000,755.8,756.27,755.45,756.02,336231,8920,755.91
2026-06-01T11:10:00.000,756.01,756.12,755.68,755.94,214679,6490,755.91
2026-06-01T11:15:00.000,755.92,756.09,755.8,755.875,417025,7684,755.91
2026-06-01T11:20:00.000,755.875,756.405,755.87,756.255,293540,7622,755.92
2026-06-01T11:25:00.000,756.25,756.31,755.96,756.16,190256,6362,755.92
2026-06-01T11:30:00.000,756.14,757.3,756.14,757.04,1140074,17023,756.0
2026-06-01T11:35:00.000,757.05,757.42,757.0,757.4,766224,10564,756.07
2026-06-01T11:40:00.000,757.4,757.42,757.17,757.285,343033,7687,756.1
2026-06-01T11:45:00.000,757.305,757.32,756.89,756.9,287342,7799,756.12
2026-06-01T11:50:00.000,756.89,757.16,756.79,756.99,368511,6666,756.14
2026-06-01T11:55:00.000,757.01,757.03,756.65,756.715,186891,5261,756.14
2026-06-01T12:00:00.000,756.7,757.25,756.7,756.875,301152,7914,756.16
2026-06-01T12:05:00.000,756.875,756.92,756.68,756.8,210013,5888,756.17
2026-06-01T12:10:00.000,756.7999,756.8,756.31,756.5301,336499,9145,756.18
2026-06-01T12:15:00.000,756.51,756.62,755.871,756.345,435207,8166,756.18
2026-06-01T12:20:00.000,756.355,756.76,756.31,756.72,189533,5964,756.18
2026-06-01T12:25:00.000,756.71,756.85,756.56,756.78,210532,6178,756.19
2026-06-01T12:30:00.000,756.78,757.29,756.78,757.12,293234,7769,756.2
2026-06-01T12:35:00.000,757.12,757.25,756.92,757.16,218417,4821,756.21
2026-06-01T12:40:00.000,757.155,757.25,757.03,757.06,184292,3848,756.22
2026-06-01T12:45:00.000,757.06,757.13,756.84,757.12,328184,4399,756.23
2026-06-01T12:50:00.000,757.12,757.88,757.01,757.83,517579,8694,756.27
2026-06-01T12:55:00.000,757.85,758.04,757.75,757.95,476454,7480,756.32
