symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2024-12-24,583.0,CALL,2024-12-24T09:30:00.000,0.0,0.0,0.0,0.0,0,0,0.0
SPY,2024-12-24,583.0,CALL,2024-12-24T09:35:00.000,0.0,0.0,0.0,0.0,0,0,0.0
SPY,2024-12-24,583.0,CALL,2024-12-24T09:40:00.000,13.78,13.78,13.78,13.78,1,1,13.78
SPY,2024-12-24,583.0,CALL,2024-12-24T09:45:00.000,0.0,0.0,0.0,0.0,0,0,13.78
SPY,2024-12-24,583.0,CALL,2024-12-24T09:50:00.000,0.0,0.0,0.0,0.0,0,0,13.78
SPY,2024-12-24,583.0,CALL,2024-12-24T09:55:00.000,0.0,0.0,0.0,0.0,0,0,13.78
SPY,2024-12-24,583.0,CALL,2024-12-24T10:00:00.000,14.48,14.6,14.48,14.6,2,2,14.28
SPY,2024-12-24,583.0,CALL,2024-12-24T10:05:00.000,0.0,0.0,0.0,0.0,0,0,14.28
SPY,2024-12-24,583.0,CALL,2024-12-24T10:10:00.000,0.0,0.0,0.0,0.0,0,0,14.28
SPY,2024-12-24,583.0,CALL,2024-12-24T10:15:00.000,0.0,0.0,0.0,0.0,0,0,14.28
SPY,2024-12-24,583.0,CALL,2024-12-24T10:20:00.000,0.0,0.0,0.0,0.0,0,0,14.28
SPY,2024-12-24,583.0,CALL,2024-12-24T10:25:00.000,15.12,15.12,15.12,15.12,9,1,14.91
SPY,2024-12-24,583.0,CALL,2024-12-24T10:30:00.000,0.0,0.0,0.0,0.0,0,0,14.91
SPY,2024-12-24,583.0,CALL,2024-12-24T10:35:00.000,15.76,15.76,15.76,15.76,2,1,15.03
SPY,2024-12-24,583.0,CALL,2024-12-24T10:40:00.000,0.0,0.0,0.0,0.0,0,0,15.03
SPY,2024-12-24,583.0,CALL,2024-12-24T10:45:00.000,0.0,0.0,0.0,0.0,0,0,15.03
SPY,2024-12-24,583.0,CALL,2024-12-24T10:50:00.000,0.0,0.0,0.0,0.0,0,0,15.03
