timestamp,open,high,low,close,volume,count,vwap
2024-04-01T09:30:00.000,523.83,524.11,523.45,524.0113,1427359,19207,523.74
2024-04-01T09:35:00.000,524.01,524.2725,523.75,524.2001,950526,10646,523.87
2024-04-01T09:40:00.000,524.22,524.36,524.12,524.205,612602,6819,523.95
2024-04-01T09:45:00.000,524.21,524.38,523.855,524.0,629581,7521,523.98
2024-04-01T09:50:00.000,523.99,524.1099,523.9101,524.04,422627,4941,523.99
2024-04-01T09:55:00.000,524.04,524.23,524.015,524.095,315644,4670,524.0
2024-04-01T10:00:00.000,524.09,524.18,523.13,523.22,3655332,12263,523.94
2024-04-01T10:05:00.000,523.22,523.83,523.19,523.745,770736,7925,523.89
2024-04-01T10:10:00.000,523.74,523.96,523.707,523.885,1283908,5844,523.89
2024-04-01T10:15:00.000,523.88,523.91,522.9,522.9601,771967,12273,523.83
2024-04-01T10:20:00.000,522.96,523.2691,522.83,523.205,1086648,16499,523.75
2024-04-01T10:25:00.000,523.22,523.23,522.965,522.99,408338,11374,523.72
2024-04-01T10:30:00.000,522.985,523.1,522.6003,522.8588,1779462,13288,523.67
2024-04-01T10:35:00.000,522.855,522.89,522.08,522.33,1240446,10097,523.59
2024-04-01T10:40:00.000,522.33,522.645,522.23,522.5651,635110,6966,523.52
2024-04-01T10:45:00.000,522.5699,522.57,522.345,522.5,643796,4691,523.48
2024-04-01T10:50:00.000,522.49,522.5,522.13,522.225,875598,4675,523.44
2024-04-01T10:55:00.000,522.2301,522.42,522.12,522.315,640242,4637,523.4
2024-04-01T11:00:00.000,522.31,522.3575,522.09,522.28,417527,5085,523.36
2024-04-01T11:05:00.000,522.29,522.42,522.025,522.145,1012822,5524,523.31
2024-04-01T11:10:00.000,522.12,522.16,521.82,521.95,528879,6462,523.26
2024-04-01T11:15:00.000,521.94,521.94,521.45,521.605,693848,7503,523.18
2024-04-01T11:20:00.000,521.6,522.03,521.36,521.815,1017911,8144,523.1
2024-04-01T11:25:00.000,521.825,522.11,521.81,522.0799,1477768,5467,523.07
2024-04-01T11:30:00.000,522.07,522.085,521.7902,521.8,352986,4371,523.04
2024-04-01T11:35:00.000,521.8,522.065,521.66,521.6801,394206,4696,523.01
2024-04-01T11:40:00.000,521.68,521.86,521.6,521.855,283471,4111,522.99
2024-04-01T11:45:00.000,521.86,521.915,521.52,521.895,442259,5517,522.95
2024-04-01T11:50:00.000,521.9,521.915,521.14,521.254,1046042,5899,522.91
2024-04-01T11:55:00.000,521.25,521.4181,521.07,521.1088,919844,4685,522.87
2024-04-01T12:00:00.000,521.1,521.6,520.97,521.595,648795,6720,522.81
2024-04-01T12:05:00.000,521.59,521.8447,521.54,521.71,438179,4685,522.79
2024-04-01T12:10:00.000,521.7095,521.85,521.6,521.805,630321,3781,522.76
2024-04-01T12:15:00.000,521.8,521.959,521.765,521.8,584160,3525,522.75
2024-04-01T12:20:00.000,521.81,521.885,521.66,521.83,1013867,3125,522.74
2024-04-01T12:25:00.000,521.8199,522.05,521.79,521.99,1817981,3286,522.68
2024-04-01T12:30:00.000,522.0,522.17,522.0,522.115,277993,3226,522.68
2024-04-01T12:35:00.000,522.12,522.2,521.96,522.09,247293,2609,522.67
2024-04-01T12:40:00.000,522.095,522.22,522.0912,522.17,202363,2492,522.66
2024-04-01T12:45:00.000,522.17,522.225,521.98,522.115,243497,2786,522.66
2024-04-01T12:50:00.000,522.11,522.21,522.05,522.0616,185775,2165,522.65
2024-04-01T12:55:00.000,522.06,522.0688,521.89,521.905,208644,2527,522.65
2024-04-01T13:00:00.000,521.91,521.91,521.7132,521.765,256265,3068,522.64
2024-04-01T13:05:00.000,521.77,521.865,521.57,521.69,295401,3185,522.63
2024-04-01T13:10:00.000,521.69,521.8,521.56,521.7,262930,3177,522.62
2024-04-01T13:15:00.000,521.7,521.76,521.46,521.4615,234672,2701,522.6
2024-04-01T13:20:00.000,521.48,521.48,521.075,521.09,330728,4010,522.59
2024-04-01T13:25:00.000,521.09,521.63,521.06,521.61,471730,5170,522.56
2024-04-01T13:30:00.000,521.62,521.665,521.38,521.405,210975,3894,522.56
2024-04-01T13:35:00.000,521.415,521.69,521.394,521.505,207969,3568,522.55
2024-04-01T13:40:00.000,521.505,521.87,521.48,521.8087,296133,4115,522.54
2024-04-01T13:45:00.000,521.81,521.83,521.645,521.7088,222776,2959,522.53
2024-04-01T13:50:00.000,521.705,521.79,521.39,521.61,322330,3585,522.52
2024-04-01T13:55:00.000,521.64,521.75,521.57,521.74,201553,2772,522.51
2024-04-01T14:00:00.000,521.73,521.8165,521.66,521.806,175319,2608,522.51
2024-04-01T14:05:00.000,521.8012,521.81,521.65,521.722,299278,3248,522.5
2024-04-01T14:10:00.000,521.72,521.74,521.47,521.58,277883,3293,522.49
2024-04-01T14:15:00.000,521.58,521.845,521.54,521.84,272677,3032,522.48
2024-04-01T14:20:00.000,521.85,522.0302,521.74,522.0,317412,3679,522.47
2024-04-01T14:25:00.000,522.0,522.05,521.82,521.8712,248658,2866,522.47
2024-04-01T14:30:00.000,521.87,522.0197,521.855,521.995,176876,2491,522.47
2024-04-01T14:35:00.000,522.0,522.095,521.92,522.07,193420,2659,522.46
2024-04-01T14:40:00.000,522.07,522.145,521.93,522.049,287560,3317,522.46
