symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-04-10,519.0,CALL,2025-04-10T09:30:00.000,14.66,15.41,14.01,14.56,24,15,14.64
SPY,2025-04-10,519.0,CALL,2025-04-10T09:35:00.000,14.39,14.57,13.04,14.57,116,19,13.4
SPY,2025-04-10,519.0,CALL,2025-04-10T09:40:00.000,13.48,13.48,11.95,11.95,24,4,13.28
SPY,2025-04-10,519.0,CALL,2025-04-10T09:45:00.000,13.07,14.43,13.07,14.43,5,5,13.3
SPY,2025-04-10,519.0,CALL,2025-04-10T09:50:00.000,13.5,13.5,13.13,13.13,3,3,13.3
SPY,2025-04-10,519.0,CALL,2025-04-10T09:55:00.000,12.73,12.73,11.62,11.62,11,8,13.23
SPY,2025-04-10,519.0,CALL,2025-04-10T10:00:00.000,12.1,12.1,10.43,10.44,15,7,13.09
SPY,2025-04-10,519.0,CALL,2025-04-10T10:05:00.000,11.5,11.54,11.5,11.54,9,2,13.02
SPY,2025-04-10,519.0,CALL,2025-04-10T10:10:00.000,10.72,10.72,10.72,10.72,3,1,12.99
SPY,2025-04-10,519.0,CALL,2025-04-10T10:15:00.000,0.0,0.0,0.0,0.0,0,0,12.99
SPY,2025-04-10,519.0,CALL,2025-04-10T10:20:00.000,0.0,0.0,0.0,0.0,0,0,12.99
SPY,2025-04-10,519.0,CALL,2025-04-10T10:25:00.000,12.63,12.63,10.79,10.79,12,3,12.96
SPY,2025-04-10,519.0,CALL,2025-04-10T10:30:00.000,11.78,12.8,11.78,12.8,16,6,12.91
SPY,2025-04-10,519.0,CALL,2025-04-10T10:35:00.000,12.91,13.57,12.91,13.57,5,2,12.92
SPY,2025-04-10,519.0,CALL,2025-04-10T10:40:00.000,13.15,13.15,12.08,12.08,4,3,12.92
SPY,2025-04-10,519.0,CALL,2025-04-10T10:45:00.000,12.06,12.06,12.06,12.06,2,1,12.91
SPY,2025-04-10,519.0,CALL,2025-04-10T10:50:00.000,11.04,11.04,10.43,10.76,12,3,12.81
SPY,2025-04-10,519.0,CALL,2025-04-10T10:55:00.000,10.67,10.67,9.0,9.0,12,5,12.71
SPY,2025-04-10,519.0,CALL,2025-04-10T11:00:00.000,9.2,9.28,9.2,9.28,20,14,12.47
SPY,2025-04-10,519.0,CALL,2025-04-10T11:05:00.000,9.71,10.29,9.71,10.29,4,2,12.44
SPY,2025-04-10,519.0,CALL,2025-04-10T11:10:00.000,9.95,9.95,9.95,9.95,1,1,12.43
SPY,2025-04-10,519.0,CALL,2025-04-10T11:15:00.000,9.14,9.14,8.37,8.41,16,7,12.24
SPY,2025-04-10,519.0,CALL,2025-04-10T11:20:00.000,8.24,8.24,7.68,7.68,6,6,12.16
SPY,2025-04-10,519.0,CALL,2025-04-10T11:25:00.000,7.84,8.09,7.6,7.74,15,5,11.97
SPY,2025-04-10,519.0,CALL,2025-04-10T11:30:00.000,6.66,7.15,6.29,6.75,13,8,11.77
SPY,2025-04-10,519.0,CALL,2025-04-10T11:35:00.000,6.5,7.02,6.09,6.09,48,14,11.11
SPY,2025-04-10,519.0,CALL,2025-04-10T11:40:00.000,6.22,6.71,5.81,5.88,83,19,10.3
SPY,2025-04-10,519.0,CALL,2025-04-10T11:45:00.000,5.78,6.38,5.58,5.58,287,37,8.65
