symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-04-16,528.0,CALL,2025-04-16T09:30:00.000,6.29,6.57,5.72,6.49,189,27,6.32
SPY,2025-04-16,528.0,CALL,2025-04-16T09:35:00.000,6.33,6.88,6.14,6.47,210,25,6.42
SPY,2025-04-16,528.0,CALL,2025-04-16T09:40:00.000,6.15,6.59,5.88,5.94,102,15,6.36
SPY,2025-04-16,528.0,CALL,2025-04-16T09:45:00.000,5.99,5.99,5.11,5.34,374,36,5.96
SPY,2025-04-16,528.0,CALL,2025-04-16T09:50:00.000,5.14,5.26,4.32,4.33,77,17,5.86
SPY,2025-04-16,528.0,CALL,2025-04-16T09:55:00.000,4.34,4.74,3.98,3.98,78,35,5.74
SPY,2025-04-16,528.0,CALL,2025-04-16T10:00:00.000,3.9,4.29,3.85,4.25,383,53,5.29
SPY,2025-04-16,528.0,CALL,2025-04-16T10:05:00.000,4.19,4.77,4.19,4.47,82,26,5.24
SPY,2025-04-16,528.0,CALL,2025-04-16T10:10:00.000,4.65,4.77,4.1,4.1,240,35,5.11
SPY,2025-04-16,528.0,CALL,2025-04-16T10:15:00.000,4.02,4.13,3.8,4.13,302,66,4.94
SPY,2025-04-16,528.0,CALL,2025-04-16T10:20:00.000,3.96,4.76,3.96,4.75,171,53,4.89
SPY,2025-04-16,528.0,CALL,2025-04-16T10:25:00.000,4.83,5.17,4.68,5.09,348,47,4.89
SPY,2025-04-16,528.0,CALL,2025-04-16T10:30:00.000,4.94,5.15,4.8,5.15,72,16,4.89
SPY,2025-04-16,528.0,CALL,2025-04-16T10:35:00.000,5.28,5.28,4.68,5.11,283,34,4.9
SPY,2025-04-16,528.0,CALL,2025-04-16T10:40:00.000,5.13,5.65,5.1,5.65,184,20,4.93
SPY,2025-04-16,528.0,CALL,2025-04-16T10:45:00.000,5.36,5.56,5.1,5.22,253,19,4.95
SPY,2025-04-16,528.0,CALL,2025-04-16T10:50:00.000,5.05,5.36,5.05,5.19,8,5,4.95
SPY,2025-04-16,528.0,CALL,2025-04-16T10:55:00.000,5.1,5.35,4.79,5.3,43,20,4.96
SPY,2025-04-16,528.0,CALL,2025-04-16T11:00:00.000,5.54,5.66,5.07,5.1,55,14,4.96
SPY,2025-04-16,528.0,CALL,2025-04-16T11:05:00.000,5.01,5.53,4.87,5.53,8,7,4.96
SPY,2025-04-16,528.0,CALL,2025-04-16T11:10:00.000,5.62,5.78,5.56,5.6,15,8,4.96
SPY,2025-04-16,528.0,CALL,2025-04-16T11:15:00.000,5.0,5.5,5.0,5.5,26,5,4.96
SPY,2025-04-16,528.0,CALL,2025-04-16T11:20:00.000,5.17,6.95,5.17,6.95,132,26,4.99
SPY,2025-04-16,528.0,CALL,2025-04-16T11:25:00.000,7.27,7.58,6.92,7.11,74,16,5.03
SPY,2025-04-16,528.0,CALL,2025-04-16T11:30:00.000,6.63,6.95,6.51,6.95,9,4,5.04
SPY,2025-04-16,528.0,CALL,2025-04-16T11:35:00.000,6.42,6.42,6.42,6.42,1,1,5.04
SPY,2025-04-16,528.0,CALL,2025-04-16T11:40:00.000,6.22,6.22,6.0,6.19,102,14,5.07
SPY,2025-04-16,528.0,CALL,2025-04-16T11:45:00.000,6.05,6.05,5.49,5.49,79,13,5.08
SPY,2025-04-16,528.0,CALL,2025-04-16T11:50:00.000,5.43,5.45,5.09,5.45,41,11,5.08
SPY,2025-04-16,528.0,CALL,2025-04-16T11:55:00.000,5.11,5.16,4.5,4.56,12,8,5.08
SPY,2025-04-16,528.0,CALL,2025-04-16T12:00:00.000,4.47,4.74,4.4,4.7,128,17,5.06
SPY,2025-04-16,528.0,CALL,2025-04-16T12:05:00.000,4.7,4.7,4.03,4.38,45,19,5.05
SPY,2025-04-16,528.0,CALL,2025-04-16T12:10:00.000,4.65,4.77,4.31,4.31,23,9,5.05
SPY,2025-04-16,528.0,CALL,2025-04-16T12:15:00.000,4.59,4.59,4.25,4.32,14,13,5.05
SPY,2025-04-16,528.0,CALL,2025-04-16T12:20:00.000,4.24,4.41,4.06,4.06,34,11,5.04
SPY,2025-04-16,528.0,CALL,2025-04-16T12:25:00.000,4.63,4.63,4.35,4.42,9,5,5.04
SPY,2025-04-16,528.0,CALL,2025-04-16T12:30:00.000,4.58,4.6,4.5,4.5,27,8,5.04
SPY,2025-04-16,528.0,CALL,2025-04-16T12:35:00.000,4.83,4.83,3.95,4.05,13,8,5.03
SPY,2025-04-16,528.0,CALL,2025-04-16T12:40:00.000,3.97,4.42,3.81,4.42,41,12,5.03
SPY,2025-04-16,528.0,CALL,2025-04-16T12:45:00.000,4.32,4.32,3.85,3.85,24,7,5.02
SPY,2025-04-16,528.0,CALL,2025-04-16T12:50:00.000,4.0,4.0,3.8,3.97,43,13,5.01
SPY,2025-04-16,528.0,CALL,2025-04-16T12:55:00.000,4.07,4.07,4.0,4.0,10,6,5.01
