symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-04-23,706.0,CALL,2026-04-23T09:30:00.000,3.99,4.51,3.96,4.05,94,59,4.28
SPY,2026-04-23,706.0,CALL,2026-04-23T09:35:00.000,4.09,4.74,4.07,4.68,201,68,4.39
SPY,2026-04-23,706.0,CALL,2026-04-23T09:40:00.000,4.62,4.94,4.62,4.9,197,51,4.56
SPY,2026-04-23,706.0,CALL,2026-04-23T09:45:00.000,4.88,5.54,4.8,5.19,551,117,4.89
SPY,2026-04-23,706.0,CALL,2026-04-23T09:50:00.000,5.09,5.19,4.73,4.99,49,22,4.9
SPY,2026-04-23,706.0,CALL,2026-04-23T09:55:00.000,4.88,4.88,4.59,4.72,85,14,4.88
SPY,2026-04-23,706.0,CALL,2026-04-23T10:00:00.000,4.43,4.6,3.85,4.36,243,48,4.76
SPY,2026-04-23,706.0,CALL,2026-04-23T10:05:00.000,4.33,4.59,4.17,4.53,110,24,4.73
SPY,2026-04-23,706.0,CALL,2026-04-23T10:10:00.000,4.6,4.6,4.37,4.37,32,9,4.72
SPY,2026-04-23,706.0,CALL,2026-04-23T10:15:00.000,4.53,4.87,4.46,4.46,23,9,4.72
SPY,2026-04-23,706.0,CALL,2026-04-23T10:20:00.000,4.58,5.04,4.5,5.04,44,20,4.72
SPY,2026-04-23,706.0,CALL,2026-04-23T10:25:00.000,5.09,5.09,4.58,4.69,93,15,4.73
SPY,2026-04-23,706.0,CALL,2026-04-23T10:30:00.000,4.92,5.25,4.92,4.93,213,28,4.77
SPY,2026-04-23,706.0,CALL,2026-04-23T10:35:00.000,4.95,5.06,4.79,4.79,9,5,4.77
SPY,2026-04-23,706.0,CALL,2026-04-23T10:40:00.000,4.91,5.15,4.72,5.11,71,13,4.77
SPY,2026-04-23,706.0,CALL,2026-04-23T10:45:00.000,5.32,5.39,5.15,5.27,97,7,4.8
SPY,2026-04-23,706.0,CALL,2026-04-23T10:50:00.000,5.32,5.59,5.32,5.56,210,28,4.86
SPY,2026-04-23,706.0,CALL,2026-04-23T10:55:00.000,5.64,6.13,5.64,5.94,52,19,4.89
SPY,2026-04-23,706.0,CALL,2026-04-23T11:00:00.000,5.91,6.04,5.81,5.83,20,8,4.89
SPY,2026-04-23,706.0,CALL,2026-04-23T11:05:00.000,5.72,5.76,5.65,5.65,6,4,4.9
SPY,2026-04-23,706.0,CALL,2026-04-23T11:10:00.000,5.97,6.06,5.81,5.81,18,11,4.9
SPY,2026-04-23,706.0,CALL,2026-04-23T11:15:00.000,5.86,6.21,5.86,6.18,10,9,4.91
SPY,2026-04-23,706.0,CALL,2026-04-23T11:20:00.000,6.05,6.29,6.05,6.24,33,10,4.93
SPY,2026-04-23,706.0,CALL,2026-04-23T11:25:00.000,6.17,6.28,6.08,6.08,39,9,4.95
SPY,2026-04-23,706.0,CALL,2026-04-23T11:30:00.000,5.99,6.4,5.99,6.23,6,6,4.95
SPY,2026-04-23,706.0,CALL,2026-04-23T11:35:00.000,6.09,6.15,6.03,6.03,3,3,4.95
SPY,2026-04-23,706.0,CALL,2026-04-23T11:40:00.000,5.84,5.84,5.74,5.74,13,3,4.96
SPY,2026-04-23,706.0,CALL,2026-04-23T11:45:00.000,5.6,5.6,5.08,5.35,201,33,4.99
