symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-01-21,684.0,CALL,2026-01-21T09:30:00.000,0.46,0.61,0.38,0.43,4530,687,0.48
SPY,2026-01-21,684.0,CALL,2026-01-21T09:35:00.000,0.43,0.57,0.36,0.48,7578,913,0.47
SPY,2026-01-21,684.0,CALL,2026-01-21T09:40:00.000,0.47,0.47,0.33,0.42,4649,674,0.45
SPY,2026-01-21,684.0,CALL,2026-01-21T09:45:00.000,0.43,0.61,0.42,0.58,7624,1062,0.47
SPY,2026-01-21,684.0,CALL,2026-01-21T09:50:00.000,0.59,0.7,0.53,0.65,10179,1852,0.52
SPY,2026-01-21,684.0,CALL,2026-01-21T09:55:00.000,0.65,0.9,0.61,0.81,11138,2201,0.58
SPY,2026-01-21,684.0,CALL,2026-01-21T10:00:00.000,0.8,0.9,0.71,0.72,6950,1613,0.61
SPY,2026-01-21,684.0,CALL,2026-01-21T10:05:00.000,0.73,0.88,0.63,0.63,6071,1315,0.62
SPY,2026-01-21,684.0,CALL,2026-01-21T10:10:00.000,0.63,0.67,0.5,0.62,6150,1151,0.62
SPY,2026-01-21,684.0,CALL,2026-01-21T10:15:00.000,0.62,1.02,0.62,0.75,15755,2697,0.66
SPY,2026-01-21,684.0,CALL,2026-01-21T10:20:00.000,0.76,0.8,0.57,0.72,7799,1398,0.66
SPY,2026-01-21,684.0,CALL,2026-01-21T10:25:00.000,0.74,0.84,0.58,0.79,5670,970,0.67
SPY,2026-01-21,684.0,CALL,2026-01-21T10:30:00.000,0.8,1.2,0.77,1.1,19467,3400,0.72
SPY,2026-01-21,684.0,CALL,2026-01-21T10:35:00.000,1.12,1.52,1.09,1.24,13388,2550,0.79
SPY,2026-01-21,684.0,CALL,2026-01-21T10:40:00.000,1.25,1.51,1.21,1.44,6095,1183,0.81
SPY,2026-01-21,684.0,CALL,2026-01-21T10:45:00.000,1.43,1.81,1.43,1.56,6543,1235,0.85
SPY,2026-01-21,684.0,CALL,2026-01-21T10:50:00.000,1.56,1.8,1.51,1.78,4728,733,0.88
SPY,2026-01-21,684.0,CALL,2026-01-21T10:55:00.000,1.77,1.82,1.52,1.57,2727,447,0.89
SPY,2026-01-21,684.0,CALL,2026-01-21T11:00:00.000,1.55,1.61,1.34,1.35,2987,533,0.91
SPY,2026-01-21,684.0,CALL,2026-01-21T11:05:00.000,1.35,1.45,1.13,1.18,6195,797,0.92
SPY,2026-01-21,684.0,CALL,2026-01-21T11:10:00.000,1.18,1.56,1.12,1.18,6262,849,0.94
SPY,2026-01-21,684.0,CALL,2026-01-21T11:15:00.000,1.19,1.41,1.11,1.13,4737,692,0.95
SPY,2026-01-21,684.0,CALL,2026-01-21T11:20:00.000,1.14,1.2,0.99,1.13,6275,805,0.95
SPY,2026-01-21,684.0,CALL,2026-01-21T11:25:00.000,1.13,1.34,0.95,1.18,6646,806,0.96
