timestamp,open,high,low,close,volume,count,vwap
2023-12-01T09:30:00.000,455.77,455.81,455.18,455.47,1597037,14285,455.46
2023-12-01T09:35:00.000,455.49,455.8,455.2429,455.78,944824,10248,455.5
2023-12-01T09:40:00.000,455.789,456.0786,455.72,456.0594,701511,6182,455.6
2023-12-01T09:45:00.000,456.0443,456.21,455.89,456.04,609282,6111,455.67
2023-12-01T09:50:00.000,456.05,456.22,455.81,456.21,675822,6377,455.72
2023-12-01T09:55:00.000,456.2099,456.21,455.975,456.105,493998,6354,455.75
2023-12-01T10:00:00.000,456.11,457.13,455.9499,456.84,2096123,25900,456.01
2023-12-01T10:05:00.000,456.85,457.0,456.505,456.66,846846,9195,456.09
2023-12-01T10:10:00.000,456.67,456.8,456.19,456.28,677318,6261,456.12
2023-12-01T10:15:00.000,456.265,456.33,455.8,456.27,887426,7865,456.12
2023-12-01T10:20:00.000,456.28,456.35,455.95,456.07,818364,7499,456.12
2023-12-01T10:25:00.000,456.09,456.09,455.6,455.69,835943,7772,456.09
2023-12-01T10:30:00.000,455.68,456.095,455.33,456.045,988563,8944,456.05
2023-12-01T10:35:00.000,456.045,456.315,455.97,456.01,673370,5516,456.06
2023-12-01T10:40:00.000,456.02,456.25,455.8599,456.175,545086,5054,456.06
2023-12-01T10:45:00.000,456.18,456.42,456.12,456.3592,527466,5517,456.06
2023-12-01T10:50:00.000,456.36,456.49,456.23,456.4,399478,4317,456.07
2023-12-01T10:55:00.000,456.41,456.43,456.145,456.33,397476,4372,456.08
2023-12-01T11:00:00.000,456.34,456.55,455.16,456.39,2092659,20046,456.07
2023-12-01T11:05:00.000,456.39,456.73,455.93,456.65,1211657,9810,456.09
2023-12-01T11:10:00.000,456.65,457.41,456.55,457.34,1290363,11788,456.15
2023-12-01T11:15:00.000,457.33,457.49,456.85,457.07,1441206,11079,456.21
2023-12-01T11:20:00.000,457.07,457.1,456.59,456.905,608009,6090,456.23
2023-12-01T11:25:00.000,456.91,457.55,456.89,457.45,1254640,8772,456.27
2023-12-01T11:30:00.000,457.46,457.82,456.84,457.7,1193054,10471,456.32
2023-12-01T11:35:00.000,457.7,457.71,457.13,457.33,644396,5282,456.35
2023-12-01T11:40:00.000,457.33,458.31,457.27,458.23,1358493,12938,456.43
2023-12-01T11:45:00.000,458.23,458.255,457.61,458.035,890447,7731,456.48
2023-12-01T11:50:00.000,458.03,458.75,457.86,458.45,1675785,13466,456.6
2023-12-01T11:55:00.000,458.46,458.5299,458.31,458.33,690093,6626,456.64
2023-12-01T12:00:00.000,458.34,458.468,458.15,458.41,605898,5966,456.68
2023-12-01T12:05:00.000,458.41,458.9,458.31,458.58,1173655,8499,456.73
2023-12-01T12:10:00.000,458.57,458.91,458.5,458.76,820989,7912,456.79
2023-12-01T12:15:00.000,458.76,458.88,458.39,458.485,736193,6891,456.83
2023-12-01T12:20:00.000,458.485,458.74,458.285,458.6,846210,7534,456.87
2023-12-01T12:25:00.000,458.59,458.97,458.54,458.915,798910,5487,456.91
2023-12-01T12:30:00.000,458.91,459.24,458.765,458.805,1148903,10595,456.98
2023-12-01T12:35:00.000,458.81,459.1,458.69,459.04,836684,5401,457.01
2023-12-01T12:40:00.000,459.04,459.23,458.91,459.11,1053122,7051,457.06
2023-12-01T12:45:00.000,459.12,459.5093,459.08,459.445,1073999,6884,457.11
2023-12-01T12:50:00.000,459.44,459.5373,459.32,459.52,1235839,6190,457.15
2023-12-01T12:55:00.000,459.51,459.65,459.4,459.41,837402,5407,457.19
2023-12-01T13:00:00.000,459.415,459.49,459.24,459.2601,685409,6184,457.23
2023-12-01T13:05:00.000,459.27,459.28,458.88,459.085,834997,8073,457.27
2023-12-01T13:10:00.000,459.08,459.14,458.625,458.8,1245667,5390,457.29
2023-12-01T13:15:00.000,458.795,458.95,458.61,458.92,603505,5561,457.31
2023-12-01T13:20:00.000,458.93,459.075,458.665,459.02,1346120,5511,457.33
2023-12-01T13:25:00.000,459.02,459.08,458.55,458.55,603176,5757,457.35
2023-12-01T13:30:00.000,458.55,458.7,458.42,458.66,1629135,8357,457.38
2023-12-01T13:35:00.000,458.65,458.76,458.33,458.4299,674744,6081,457.39
2023-12-01T13:40:00.000,458.42,458.68,458.19,458.65,1386600,6828,457.41
2023-12-01T13:45:00.000,458.625,458.66,458.405,458.42,412232,4254,457.42
2023-12-01T13:50:00.000,458.4114,458.61,458.32,458.37,441850,4353,457.43
2023-12-01T13:55:00.000,458.37,458.495,458.2899,458.31,403263,3945,457.44
2023-12-01T14:00:00.000,458.32,458.61,458.2218,458.56,670233,5968,457.45
2023-12-01T14:05:00.000,458.55,458.56,458.195,458.2001,721392,5946,457.46
2023-12-01T14:10:00.000,458.21,458.74,458.2028,458.67,533561,5671,457.48
