symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-09-17,655.0,PUT,2025-09-17T09:30:00.000,0.8,0.8,0.65,0.66,1351,235,0.68
SPY,2025-09-17,655.0,PUT,2025-09-17T09:35:00.000,0.65,0.7,0.62,0.67,943,161,0.67
SPY,2025-09-17,655.0,PUT,2025-09-17T09:40:00.000,0.66,0.73,0.65,0.71,925,242,0.68
SPY,2025-09-17,655.0,PUT,2025-09-17T09:45:00.000,0.73,0.76,0.62,0.64,854,244,0.68
SPY,2025-09-17,655.0,PUT,2025-09-17T09:50:00.000,0.64,0.65,0.57,0.6,7271,218,0.63
SPY,2025-09-17,655.0,PUT,2025-09-17T09:55:00.000,0.65,0.76,0.64,0.75,1088,179,0.64
SPY,2025-09-17,655.0,PUT,2025-09-17T10:00:00.000,0.74,0.87,0.72,0.83,2869,335,0.66
SPY,2025-09-17,655.0,PUT,2025-09-17T10:05:00.000,0.85,0.91,0.82,0.86,1370,209,0.68
SPY,2025-09-17,655.0,PUT,2025-09-17T10:10:00.000,0.89,0.93,0.84,0.86,695,161,0.69
SPY,2025-09-17,655.0,PUT,2025-09-17T10:15:00.000,0.86,0.97,0.84,0.93,699,187,0.7
SPY,2025-09-17,655.0,PUT,2025-09-17T10:20:00.000,0.92,0.97,0.88,0.93,778,134,0.71
SPY,2025-09-17,655.0,PUT,2025-09-17T10:25:00.000,0.93,0.97,0.9,0.96,1103,87,0.72
SPY,2025-09-17,655.0,PUT,2025-09-17T10:30:00.000,0.97,0.98,0.87,0.93,1076,160,0.73
SPY,2025-09-17,655.0,PUT,2025-09-17T10:35:00.000,0.93,0.97,0.91,0.91,722,97,0.73
SPY,2025-09-17,655.0,PUT,2025-09-17T10:40:00.000,0.9,0.95,0.86,0.95,1052,93,0.74
SPY,2025-09-17,655.0,PUT,2025-09-17T10:45:00.000,0.93,0.99,0.91,0.95,925,116,0.75
SPY,2025-09-17,655.0,PUT,2025-09-17T10:50:00.000,0.94,1.01,0.89,0.9,873,124,0.76
SPY,2025-09-17,655.0,PUT,2025-09-17T10:55:00.000,0.89,0.94,0.84,0.92,323,86,0.76
SPY,2025-09-17,655.0,PUT,2025-09-17T11:00:00.000,0.92,0.99,0.91,0.99,178,56,0.76
SPY,2025-09-17,655.0,PUT,2025-09-17T11:05:00.000,1.0,1.06,0.94,0.95,763,111,0.77
SPY,2025-09-17,655.0,PUT,2025-09-17T11:10:00.000,0.95,1.0,0.88,0.89,463,63,0.77
SPY,2025-09-17,655.0,PUT,2025-09-17T11:15:00.000,0.89,0.93,0.84,0.86,356,87,0.77
SPY,2025-09-17,655.0,PUT,2025-09-17T11:20:00.000,0.87,0.92,0.85,0.91,410,67,0.77
SPY,2025-09-17,655.0,PUT,2025-09-17T11:25:00.000,0.9,1.05,0.9,1.05,807,141,0.78
SPY,2025-09-17,655.0,PUT,2025-09-17T11:30:00.000,1.04,1.07,0.97,0.99,834,113,0.79
SPY,2025-09-17,655.0,PUT,2025-09-17T11:35:00.000,0.98,1.05,0.94,1.03,881,88,0.79
SPY,2025-09-17,655.0,PUT,2025-09-17T11:40:00.000,1.03,1.05,0.95,0.95,243,74,0.8
SPY,2025-09-17,655.0,PUT,2025-09-17T11:45:00.000,0.94,1.03,0.92,0.99,494,75,0.8
SPY,2025-09-17,655.0,PUT,2025-09-17T11:50:00.000,0.99,1.05,0.99,1.03,314,65,0.8
SPY,2025-09-17,655.0,PUT,2025-09-17T11:55:00.000,1.01,1.02,0.93,0.94,1141,85,0.81
SPY,2025-09-17,655.0,PUT,2025-09-17T12:00:00.000,0.94,1.02,0.93,1.0,952,79,0.81
SPY,2025-09-17,655.0,PUT,2025-09-17T12:05:00.000,0.99,1.03,0.95,1.03,158,46,0.81
SPY,2025-09-17,655.0,PUT,2025-09-17T12:10:00.000,1.03,1.08,1.02,1.07,230,86,0.81
