symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-03-10,679.0,PUT,2026-03-10T09:30:00.000,2.76,3.42,2.48,3.18,2909,632,2.85
SPY,2026-03-10,679.0,PUT,2026-03-10T09:35:00.000,3.18,3.63,2.94,3.2,1394,313,3.0
SPY,2026-03-10,679.0,PUT,2026-03-10T09:40:00.000,3.18,4.19,2.92,3.22,1217,302,3.12
SPY,2026-03-10,679.0,PUT,2026-03-10T09:45:00.000,3.3,3.84,3.06,3.23,870,256,3.17
SPY,2026-03-10,679.0,PUT,2026-03-10T09:50:00.000,3.19,3.71,3.14,3.71,760,113,3.18
SPY,2026-03-10,679.0,PUT,2026-03-10T09:55:00.000,3.69,4.32,3.57,4.06,716,154,3.25
SPY,2026-03-10,679.0,PUT,2026-03-10T10:00:00.000,4.15,4.77,3.83,3.88,1054,137,3.37
SPY,2026-03-10,679.0,PUT,2026-03-10T10:05:00.000,3.7,4.91,3.3,4.82,440,133,3.41
SPY,2026-03-10,679.0,PUT,2026-03-10T10:10:00.000,4.85,4.88,4.2,4.29,733,97,3.51
SPY,2026-03-10,679.0,PUT,2026-03-10T10:15:00.000,4.3,4.79,3.66,3.7,745,69,3.56
SPY,2026-03-10,679.0,PUT,2026-03-10T10:20:00.000,3.71,3.71,2.84,3.07,618,158,3.54
SPY,2026-03-10,679.0,PUT,2026-03-10T10:25:00.000,3.0,3.0,2.49,2.66,850,144,3.48
SPY,2026-03-10,679.0,PUT,2026-03-10T10:30:00.000,2.57,2.57,1.82,1.9,3207,508,3.21
SPY,2026-03-10,679.0,PUT,2026-03-10T10:35:00.000,1.9,2.06,1.55,1.55,5922,904,2.81
SPY,2026-03-10,679.0,PUT,2026-03-10T10:40:00.000,1.55,1.65,1.28,1.35,10189,1141,2.37
SPY,2026-03-10,679.0,PUT,2026-03-10T10:45:00.000,1.34,1.49,1.19,1.19,11873,1530,2.1
SPY,2026-03-10,679.0,PUT,2026-03-10T10:50:00.000,1.18,1.21,0.98,0.99,9654,997,1.91
