timestamp,open,high,low,close,volume,count,vwap
2025-07-01T09:30:00.000,616.36,616.9,616.255,616.59,1472542,20427,616.6
2025-07-01T09:35:00.000,616.6,616.88,616.44,616.78,898546,13062,616.63
2025-07-01T09:40:00.000,616.77,616.91,616.38,616.62,707302,9983,616.64
2025-07-01T09:45:00.000,616.64,617.35,616.6,617.29,1036985,12440,616.72
2025-07-01T09:50:00.000,617.285,617.74,617.23,617.585,1149924,13633,616.88
2025-07-01T09:55:00.000,617.58,617.6,617.1201,617.27,583545,7971,616.93
2025-07-01T10:00:00.000,617.23,617.59,616.87,617.22,904582,10571,616.97
2025-07-01T10:05:00.000,617.21,617.53,617.0748,617.12,919842,8493,617.01
2025-07-01T10:10:00.000,617.13,617.8,616.8599,617.69,959526,9809,617.04
2025-07-01T10:15:00.000,617.68,618.065,617.61,617.83,834811,10184,617.12
2025-07-01T10:20:00.000,617.83,617.845,617.02,617.23,994058,14639,617.15
2025-07-01T10:25:00.000,617.24,617.375,616.75,617.12,847485,10464,617.14
2025-07-01T10:30:00.000,617.1,617.61,616.905,616.95,1308804,13506,617.15
2025-07-01T10:35:00.000,616.94,617.23,616.66,616.75,756372,10542,617.13
2025-07-01T10:40:00.000,616.74,616.8478,616.51,616.64,1043109,12249,617.1
2025-07-01T10:45:00.000,616.64,616.705,616.13,616.46,922253,12153,617.06
2025-07-01T10:50:00.000,616.45,616.61,616.29,616.59,684501,10766,617.03
2025-07-01T10:55:00.000,616.61,616.74,616.28,616.5011,739647,10968,617.01
2025-07-01T11:00:00.000,616.51,617.1499,616.2913,617.135,862597,10929,617.0
2025-07-01T11:05:00.000,617.125,617.245,615.85,616.18,1221720,15189,616.96
2025-07-01T11:10:00.000,616.19,616.26,615.52,615.7319,1430232,14793,616.89
2025-07-01T11:15:00.000,615.73,616.37,615.57,616.311,851721,11003,616.85
2025-07-01T11:20:00.000,616.32,616.925,616.24,616.8687,807165,10192,616.84
2025-07-01T11:25:00.000,616.86,617.4901,616.85,617.28,1014613,11229,616.86
2025-07-01T11:30:00.000,617.27,617.49,617.07,617.3041,646809,8171,616.87
2025-07-01T11:35:00.000,617.31,617.41,616.64,616.715,606807,7798,616.87
2025-07-01T11:40:00.000,616.7,616.75,616.08,616.31,721607,9862,616.86
2025-07-01T11:45:00.000,616.3,616.66,616.21,616.4,560679,7861,616.85
2025-07-01T11:50:00.000,616.4,617.005,616.31,616.885,538910,6283,616.85
2025-07-01T11:55:00.000,616.89,616.99,616.7602,616.94,658858,5634,616.85
2025-07-01T12:00:00.000,616.96,617.2,616.74,616.8,578455,7125,616.85
2025-07-01T12:05:00.000,616.79,617.28,616.71,617.23,525388,6726,616.85
2025-07-01T12:10:00.000,617.23,618.09,617.13,617.975,1103709,11627,616.89
2025-07-01T12:15:00.000,617.98,618.1,617.515,617.69,819753,8244,616.91
2025-07-01T12:20:00.000,617.6852,617.7499,617.21,617.5401,539713,6708,616.92
