symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-04-08,498.0,PUT,2025-04-08T09:30:00.000,0.57,0.72,0.57,0.69,425,136,0.66
SPY,2025-04-08,498.0,PUT,2025-04-08T09:35:00.000,0.69,0.88,0.66,0.71,809,167,0.75
SPY,2025-04-08,498.0,PUT,2025-04-08T09:40:00.000,0.73,0.76,0.47,0.48,487,90,0.7
SPY,2025-04-08,498.0,PUT,2025-04-08T09:45:00.000,0.5,0.57,0.39,0.55,154,45,0.68
SPY,2025-04-08,498.0,PUT,2025-04-08T09:50:00.000,0.56,0.61,0.39,0.44,364,60,0.65
SPY,2025-04-08,498.0,PUT,2025-04-08T09:55:00.000,0.44,0.45,0.34,0.37,435,70,0.6
SPY,2025-04-08,498.0,PUT,2025-04-08T10:00:00.000,0.39,0.39,0.34,0.34,119,49,0.59
SPY,2025-04-08,498.0,PUT,2025-04-08T10:05:00.000,0.35,0.37,0.3,0.31,126,39,0.58
SPY,2025-04-08,498.0,PUT,2025-04-08T10:10:00.000,0.3,0.35,0.3,0.33,159,30,0.57
SPY,2025-04-08,498.0,PUT,2025-04-08T10:15:00.000,0.34,0.34,0.28,0.3,83,25,0.56
SPY,2025-04-08,498.0,PUT,2025-04-08T10:20:00.000,0.32,0.35,0.28,0.34,188,28,0.55
SPY,2025-04-08,498.0,PUT,2025-04-08T10:25:00.000,0.35,0.36,0.3,0.31,254,25,0.53
SPY,2025-04-08,498.0,PUT,2025-04-08T10:30:00.000,0.32,0.36,0.32,0.32,107,26,0.52
SPY,2025-04-08,498.0,PUT,2025-04-08T10:35:00.000,0.31,0.4,0.31,0.36,265,31,0.51
SPY,2025-04-08,498.0,PUT,2025-04-08T10:40:00.000,0.36,0.42,0.36,0.41,94,44,0.51
SPY,2025-04-08,498.0,PUT,2025-04-08T10:45:00.000,0.41,0.45,0.39,0.43,207,35,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T10:50:00.000,0.43,0.45,0.39,0.42,157,34,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T10:55:00.000,0.44,0.5,0.42,0.48,162,55,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T11:00:00.000,0.49,0.5,0.39,0.4,198,57,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T11:05:00.000,0.41,0.53,0.41,0.46,119,39,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T11:10:00.000,0.48,0.62,0.47,0.58,99,52,0.5
SPY,2025-04-08,498.0,PUT,2025-04-08T11:15:00.000,0.57,0.72,0.49,0.49,416,128,0.51
SPY,2025-04-08,498.0,PUT,2025-04-08T11:20:00.000,0.51,0.65,0.42,0.65,659,70,0.51
SPY,2025-04-08,498.0,PUT,2025-04-08T11:25:00.000,0.63,0.68,0.51,0.66,103,39,0.51
