symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-03-11,556.0,CALL,2025-03-11T09:30:00.000,5.48,5.79,4.99,5.0,230,27,5.22
SPY,2025-03-11,556.0,CALL,2025-03-11T09:35:00.000,5.17,6.38,4.86,6.33,378,54,5.34
SPY,2025-03-11,556.0,CALL,2025-03-11T09:40:00.000,6.33,6.43,5.39,6.43,172,36,5.52
SPY,2025-03-11,556.0,CALL,2025-03-11T09:45:00.000,6.26,6.89,5.59,6.89,43,17,5.55
SPY,2025-03-11,556.0,CALL,2025-03-11T09:50:00.000,6.88,6.88,5.4,5.4,175,37,5.61
SPY,2025-03-11,556.0,CALL,2025-03-11T09:55:00.000,5.51,5.54,5.31,5.54,128,34,5.58
SPY,2025-03-11,556.0,CALL,2025-03-11T10:00:00.000,5.0,7.55,3.46,3.77,680,86,4.97
SPY,2025-03-11,556.0,CALL,2025-03-11T10:05:00.000,3.72,5.52,3.72,5.47,1480,144,4.67
SPY,2025-03-11,556.0,CALL,2025-03-11T10:10:00.000,5.41,5.42,4.18,4.18,272,47,4.68
SPY,2025-03-11,556.0,CALL,2025-03-11T10:15:00.000,4.18,4.51,3.68,4.26,649,78,4.58
SPY,2025-03-11,556.0,CALL,2025-03-11T10:20:00.000,4.22,4.47,3.35,3.43,1051,112,4.39
SPY,2025-03-11,556.0,CALL,2025-03-11T10:25:00.000,3.54,3.61,2.86,2.95,2288,305,3.99
SPY,2025-03-11,556.0,CALL,2025-03-11T10:30:00.000,3.04,3.56,2.85,2.85,3042,343,3.79
SPY,2025-03-11,556.0,CALL,2025-03-11T10:35:00.000,3.02,3.15,2.17,2.32,3703,480,3.47
SPY,2025-03-11,556.0,CALL,2025-03-11T10:40:00.000,2.35,2.84,2.05,2.56,3628,567,3.25
SPY,2025-03-11,556.0,CALL,2025-03-11T10:45:00.000,2.56,2.96,2.22,2.38,4721,640,3.14
SPY,2025-03-11,556.0,CALL,2025-03-11T10:50:00.000,2.37,3.39,2.27,3.36,5188,877,3.1
SPY,2025-03-11,556.0,CALL,2025-03-11T10:55:00.000,3.35,3.37,2.18,2.25,4801,729,3.05
SPY,2025-03-11,556.0,CALL,2025-03-11T11:00:00.000,2.22,2.7,1.98,2.26,3886,594,2.97
SPY,2025-03-11,556.0,CALL,2025-03-11T11:05:00.000,2.22,4.0,2.2,3.89,6239,841,3.0
SPY,2025-03-11,556.0,CALL,2025-03-11T11:10:00.000,3.88,4.44,3.48,3.8,1760,375,3.04
SPY,2025-03-11,556.0,CALL,2025-03-11T11:15:00.000,4.05,4.35,3.72,4.12,770,173,3.05
SPY,2025-03-11,556.0,CALL,2025-03-11T11:20:00.000,4.08,4.25,3.34,3.41,788,123,3.07
SPY,2025-03-11,556.0,CALL,2025-03-11T11:25:00.000,3.38,4.12,3.22,3.22,1000,131,3.08
SPY,2025-03-11,556.0,CALL,2025-03-11T11:30:00.000,3.38,4.27,3.15,3.91,447,106,3.08
SPY,2025-03-11,556.0,CALL,2025-03-11T11:35:00.000,3.88,4.1,3.37,3.99,362,75,3.09
SPY,2025-03-11,556.0,CALL,2025-03-11T11:40:00.000,4.08,5.01,4.01,4.6,540,137,3.11
SPY,2025-03-11,556.0,CALL,2025-03-11T11:45:00.000,4.67,4.67,3.89,4.5,295,84,3.11
SPY,2025-03-11,556.0,CALL,2025-03-11T11:50:00.000,4.63,4.63,3.91,4.31,360,68,3.12
SPY,2025-03-11,556.0,CALL,2025-03-11T11:55:00.000,4.37,4.37,2.97,3.1,846,90,3.13
SPY,2025-03-11,556.0,CALL,2025-03-11T12:00:00.000,3.08,3.32,2.75,2.95,1697,188,3.12
SPY,2025-03-11,556.0,CALL,2025-03-11T12:05:00.000,2.93,2.98,2.34,2.45,2272,221,3.1
SPY,2025-03-11,556.0,CALL,2025-03-11T12:10:00.000,2.45,2.49,1.88,1.94,3531,469,3.04
SPY,2025-03-11,556.0,CALL,2025-03-11T12:15:00.000,1.94,2.26,1.89,2.17,3757,624,2.98
SPY,2025-03-11,556.0,CALL,2025-03-11T12:20:00.000,2.18,2.57,2.07,2.33,5092,636,2.93
SPY,2025-03-11,556.0,CALL,2025-03-11T12:25:00.000,2.35,2.65,2.18,2.25,3157,401,2.91
SPY,2025-03-11,556.0,CALL,2025-03-11T12:30:00.000,2.26,2.64,2.18,2.5,3058,396,2.89
SPY,2025-03-11,556.0,CALL,2025-03-11T12:35:00.000,2.49,2.75,1.96,2.01,3372,499,2.86
SPY,2025-03-11,556.0,CALL,2025-03-11T12:40:00.000,2.03,2.56,1.73,1.88,4683,514,2.81
SPY,2025-03-11,556.0,CALL,2025-03-11T12:45:00.000,1.91,2.14,1.81,2.03,2808,343,2.79
SPY,2025-03-11,556.0,CALL,2025-03-11T12:50:00.000,2.02,2.1,1.41,1.54,5063,574,2.72
SPY,2025-03-11,556.0,CALL,2025-03-11T12:55:00.000,1.55,1.7,1.21,1.42,3249,416,2.68
SPY,2025-03-11,556.0,CALL,2025-03-11T13:00:00.000,1.4,1.45,1.11,1.19,2119,292,2.65
SPY,2025-03-11,556.0,CALL,2025-03-11T13:05:00.000,1.24,1.27,1.02,1.16,2016,307,2.61
SPY,2025-03-11,556.0,CALL,2025-03-11T13:10:00.000,1.17,1.23,1.0,1.04,1758,232,2.59
SPY,2025-03-11,556.0,CALL,2025-03-11T13:15:00.000,1.03,1.29,0.97,1.08,2509,321,2.55
SPY,2025-03-11,556.0,CALL,2025-03-11T13:20:00.000,1.06,1.17,0.7,0.82,4739,483,2.47
SPY,2025-03-11,556.0,CALL,2025-03-11T13:25:00.000,0.83,0.87,0.65,0.67,1779,239,2.44
SPY,2025-03-11,556.0,CALL,2025-03-11T13:30:00.000,0.65,0.88,0.62,0.69,3425,306,2.39
SPY,2025-03-11,556.0,CALL,2025-03-11T13:35:00.000,0.71,0.79,0.6,0.78,1313,202,2.37
SPY,2025-03-11,556.0,CALL,2025-03-11T13:40:00.000,0.8,1.05,0.75,1.05,3143,419,2.33
SPY,2025-03-11,556.0,CALL,2025-03-11T13:45:00.000,1.04,1.63,0.97,1.33,7361,992,2.27
SPY,2025-03-11,556.0,CALL,2025-03-11T13:50:00.000,1.32,1.56,1.12,1.33,3938,547,2.24
SPY,2025-03-11,556.0,CALL,2025-03-11T13:55:00.000,1.34,1.37,0.84,1.14,3399,431,2.21
SPY,2025-03-11,556.0,CALL,2025-03-11T14:00:00.000,1.13,2.47,1.1,2.12,10522,1222,2.19
SPY,2025-03-11,556.0,CALL,2025-03-11T14:05:00.000,2.1,2.65,1.77,2.26,5658,732,2.19
SPY,2025-03-11,556.0,CALL,2025-03-11T14:10:00.000,2.27,2.94,2.23,2.91,2245,419,2.2
SPY,2025-03-11,556.0,CALL,2025-03-11T14:15:00.000,2.83,2.93,2.37,2.79,1693,254,2.2
SPY,2025-03-11,556.0,CALL,2025-03-11T14:20:00.000,2.83,3.97,2.57,3.33,1923,326,2.22
SPY,2025-03-11,556.0,CALL,2025-03-11T14:25:00.000,3.24,3.58,2.93,3.27,1565,119,2.23
SPY,2025-03-11,556.0,CALL,2025-03-11T14:30:00.000,3.25,3.28,2.48,2.74,868,163,2.23
SPY,2025-03-11,556.0,CALL,2025-03-11T14:35:00.000,2.72,3.5,2.53,3.34,554,97,2.24
SPY,2025-03-11,556.0,CALL,2025-03-11T14:40:00.000,3.37,5.13,3.3,5.02,1155,181,2.25
SPY,2025-03-11,556.0,CALL,2025-03-11T14:45:00.000,5.09,5.68,4.79,5.5,1592,166,2.28
SPY,2025-03-11,556.0,CALL,2025-03-11T14:50:00.000,5.53,6.98,5.08,6.21,494,80,2.29
SPY,2025-03-11,556.0,CALL,2025-03-11T14:55:00.000,5.84,6.45,5.44,5.8,268,54,2.3
SPY,2025-03-11,556.0,CALL,2025-03-11T15:00:00.000,5.56,6.02,4.3,5.02,209,59,2.3
SPY,2025-03-11,556.0,CALL,2025-03-11T15:05:00.000,5.14,6.61,5.13,6.0,73,37,2.3
SPY,2025-03-11,556.0,CALL,2025-03-11T15:10:00.000,5.36,5.77,4.63,4.63,91,35,2.3
SPY,2025-03-11,556.0,CALL,2025-03-11T15:15:00.000,4.55,4.57,3.67,4.02,214,67,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:20:00.000,4.18,5.01,3.33,3.34,129,47,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:25:00.000,3.46,4.38,3.46,4.05,127,36,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:30:00.000,3.91,4.2,3.5,3.5,228,71,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:35:00.000,3.54,4.3,2.73,3.31,121,36,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:40:00.000,3.28,3.5,2.66,3.5,259,42,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:45:00.000,3.72,4.0,3.06,4.0,70,19,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:50:00.000,2.97,3.12,1.71,2.25,226,58,2.31
SPY,2025-03-11,556.0,CALL,2025-03-11T15:55:00.000,1.74,1.76,0.53,0.58,2155,261,2.3
SPY,2025-03-11,556.0,CALL,2025-03-11T16:00:00.000,0.0,0.0,0.0,0.0,0,0,2.3
