timestamp,open,high,low,close,volume,count,vwap
2024-05-01T09:30:00.000,501.38,501.75,501.16,501.7,1536915,16105,501.43
2024-05-01T09:35:00.000,501.71,501.83,501.3624,501.4201,603805,8567,501.47
2024-05-01T09:40:00.000,501.42,501.42,500.92,500.995,663619,8514,501.37
2024-05-01T09:45:00.000,501.01,501.11,500.78,500.97,661880,7525,501.29
2024-05-01T09:50:00.000,500.97,501.11,500.67,500.7,588623,7186,501.23
2024-05-01T09:55:00.000,500.71,500.91,500.4187,500.81,533998,6067,501.15
2024-05-01T10:00:00.000,500.83,501.29,500.12,500.33,1316653,13538,501.03
2024-05-01T10:05:00.000,500.34,501.04,500.28,500.49,744364,8381,500.99
2024-05-01T10:10:00.000,500.5,500.8312,500.08,500.68,810279,13786,500.92
2024-05-01T10:15:00.000,500.67,500.82,500.44,500.67,516889,13550,500.9
2024-05-01T10:20:00.000,500.67,500.84,500.34,500.3999,452108,11970,500.88
2024-05-01T10:25:00.000,500.38,501.09,500.3432,500.79,447945,8646,500.87
2024-05-01T10:30:00.000,500.82,501.015,500.58,500.95,453017,5876,500.87
2024-05-01T10:35:00.000,500.965,501.245,500.93,501.145,518705,6474,500.88
2024-05-01T10:40:00.000,501.14,501.14,500.71,501.04,405194,5628,500.88
2024-05-01T10:45:00.000,501.06,501.34,500.98,501.195,322424,5006,500.89
2024-05-01T10:50:00.000,501.18,501.36,501.09,501.27,282359,4428,500.9
2024-05-01T10:55:00.000,501.26,501.61,501.16,501.345,401660,4989,500.92
2024-05-01T11:00:00.000,501.34,501.44,501.1,501.37,581638,5271,500.93
2024-05-01T11:05:00.000,501.37,501.49,500.77,500.805,415773,4210,500.94
2024-05-01T11:10:00.000,500.81,500.88,500.57,500.62,391908,4666,500.93
2024-05-01T11:15:00.000,500.63,500.68,500.05,500.21,639736,6590,500.9
2024-05-01T11:20:00.000,500.22,500.68,500.1435,500.535,487803,5678,500.88
2024-05-01T11:25:00.000,500.54,500.84,500.45,500.84,638997,6359,500.87
2024-05-01T11:30:00.000,500.84,500.975,500.63,500.91,342477,4364,500.87
2024-05-01T11:35:00.000,500.91,501.075,500.76,501.075,378475,3913,500.87
2024-05-01T11:40:00.000,501.09,501.4,501.055,501.315,422466,4594,500.88
2024-05-01T11:45:00.000,501.32,501.36,500.86,500.8699,333275,4053,500.88
2024-05-01T11:50:00.000,500.85,500.94,500.38,500.47,419039,4879,500.88
2024-05-01T11:55:00.000,500.46,500.68,500.22,500.24,316531,3695,500.87
2024-05-01T12:00:00.000,500.24,500.49,499.865,500.44,564471,8189,500.85
2024-05-01T12:05:00.000,500.45,500.525,500.2089,500.52,271861,3244,500.84
2024-05-01T12:10:00.000,500.52,501.065,500.52,500.94,322051,3860,500.84
2024-05-01T12:15:00.000,500.945,501.06,500.6505,500.73,256651,3376,500.84
2024-05-01T12:20:00.000,500.72,500.99,500.645,500.77,242916,3162,500.84
2024-05-01T12:25:00.000,500.76,501.15,500.75,501.05,250435,3237,500.84
2024-05-01T12:30:00.000,501.05,501.075,500.65,500.71,347806,3650,500.84
2024-05-01T12:35:00.000,500.7,500.91,500.57,500.6901,223942,3194,500.84
2024-05-01T12:40:00.000,500.68,500.77,500.45,500.5301,271342,3204,500.84
2024-05-01T12:45:00.000,500.53,500.715,500.5,500.645,199598,2639,500.83
2024-05-01T12:50:00.000,500.62,500.72,500.32,500.6073,309426,3166,500.83
2024-05-01T12:55:00.000,500.6,500.74,500.29,500.425,287917,3216,500.82
2024-05-01T13:00:00.000,500.42,500.62,500.22,500.31,272126,2949,500.82
2024-05-01T13:05:00.000,500.29,500.428,500.12,500.26,317156,3222,500.81
2024-05-01T13:10:00.000,500.23,500.37,500.01,500.04,227337,2725,500.8
2024-05-01T13:15:00.000,500.045,500.206,499.925,499.9501,305917,3598,500.79
2024-05-01T13:20:00.000,499.95,500.745,499.95,500.68,371701,4360,500.78
2024-05-01T13:25:00.000,500.68,500.79,500.5,500.72,220598,3088,500.78
2024-05-01T13:30:00.000,500.73,501.0501,500.69,501.035,262902,4074,500.78
2024-05-01T13:35:00.000,501.04,501.3903,500.99,500.99,393902,4909,500.79
2024-05-01T13:40:00.000,501.0101,501.0641,500.64,500.7,319878,4166,500.79
2024-05-01T13:45:00.000,500.7,501.1,500.63,500.985,255476,3434,500.79
2024-05-01T13:50:00.000,500.98,501.03,500.78,501.03,344744,3802,500.79
2024-05-01T13:55:00.000,501.03,501.14,500.79,500.99,409077,3942,500.8
2024-05-01T14:00:00.000,501.03,502.14,500.75,502.02,2270252,19217,500.88
2024-05-01T14:05:00.000,502.01,502.29,501.2,501.42,1293957,13561,500.92
2024-05-01T14:10:00.000,501.38,501.57,500.83,501.33,672932,7225,500.93
2024-05-01T14:15:00.000,501.325,501.73,501.24,501.549,466815,5514,500.93
2024-05-01T14:20:00.000,501.54,501.87,501.31,501.75,493582,5067,500.94
2024-05-01T14:25:00.000,501.72,503.169,501.62,503.06,941333,9523,501.0
