symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2025-11-20,660.0,PUT,2025-11-20T09:30:00.000,0.11,0.14,0.09,0.1,2751,413,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T09:35:00.000,0.11,0.13,0.1,0.12,4414,110,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T09:40:00.000,0.13,0.17,0.11,0.13,2055,124,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T09:45:00.000,0.12,0.14,0.12,0.13,18140,179,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T09:50:00.000,0.14,0.14,0.11,0.11,507,68,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T09:55:00.000,0.12,0.13,0.1,0.1,350,72,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:00:00.000,0.1,0.12,0.08,0.11,520,58,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:05:00.000,0.1,0.12,0.1,0.12,925,73,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:10:00.000,0.11,0.13,0.1,0.12,687,62,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:15:00.000,0.13,0.14,0.09,0.11,608,71,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:20:00.000,0.1,0.11,0.07,0.09,1788,82,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:25:00.000,0.08,0.09,0.08,0.08,356,33,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:30:00.000,0.08,0.1,0.08,0.08,91,18,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T10:35:00.000,0.09,0.09,0.08,0.09,1668,40,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T10:40:00.000,0.1,0.1,0.08,0.09,396,24,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T10:45:00.000,0.09,0.11,0.09,0.1,624,50,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T10:50:00.000,0.09,0.11,0.09,0.1,3593,56,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T10:55:00.000,0.1,0.12,0.1,0.12,856,55,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T11:00:00.000,0.11,0.14,0.11,0.14,2295,120,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T11:05:00.000,0.13,0.15,0.11,0.15,448,85,0.11
SPY,2025-11-20,660.0,PUT,2025-11-20T11:10:00.000,0.15,0.21,0.15,0.21,2327,159,0.12
SPY,2025-11-20,660.0,PUT,2025-11-20T11:15:00.000,0.2,0.45,0.2,0.4,5315,550,0.14
SPY,2025-11-20,660.0,PUT,2025-11-20T11:20:00.000,0.42,0.49,0.29,0.4,4268,499,0.16
SPY,2025-11-20,660.0,PUT,2025-11-20T11:25:00.000,0.4,0.48,0.21,0.37,5839,759,0.17
SPY,2025-11-20,660.0,PUT,2025-11-20T11:30:00.000,0.38,0.56,0.34,0.5,6045,809,0.2
SPY,2025-11-20,660.0,PUT,2025-11-20T11:35:00.000,0.51,1.07,0.48,0.83,8104,1152,0.26
SPY,2025-11-20,660.0,PUT,2025-11-20T11:40:00.000,0.83,1.41,0.82,1.3,8507,1301,0.35
SPY,2025-11-20,660.0,PUT,2025-11-20T11:45:00.000,1.31,1.57,1.08,1.29,6162,849,0.41
SPY,2025-11-20,660.0,PUT,2025-11-20T11:50:00.000,1.26,1.86,0.83,1.69,6464,926,0.47
SPY,2025-11-20,660.0,PUT,2025-11-20T11:55:00.000,1.7,4.06,1.68,3.6,16347,2204,0.8
SPY,2025-11-20,660.0,PUT,2025-11-20T12:00:00.000,3.65,4.01,2.3,2.67,10407,1186,0.98
SPY,2025-11-20,660.0,PUT,2025-11-20T12:05:00.000,2.63,4.0,2.54,3.31,7742,871,1.12
SPY,2025-11-20,660.0,PUT,2025-11-20T12:10:00.000,3.32,4.65,3.24,3.79,5622,824,1.23
SPY,2025-11-20,660.0,PUT,2025-11-20T12:15:00.000,3.81,5.32,3.81,4.84,2794,383,1.31
SPY,2025-11-20,660.0,PUT,2025-11-20T12:20:00.000,4.95,5.62,3.89,4.4,2471,260,1.36
SPY,2025-11-20,660.0,PUT,2025-11-20T12:25:00.000,4.52,5.06,3.61,4.01,1399,171,1.39
SPY,2025-11-20,660.0,PUT,2025-11-20T12:30:00.000,4.08,4.77,3.43,4.62,1186,190,1.42
SPY,2025-11-20,660.0,PUT,2025-11-20T12:35:00.000,4.6,6.05,3.94,4.07,904,177,1.44
SPY,2025-11-20,660.0,PUT,2025-11-20T12:40:00.000,4.15,5.3,3.9,5.29,1020,105,1.46
SPY,2025-11-20,660.0,PUT,2025-11-20T12:45:00.000,5.5,5.94,5.18,5.67,985,83,1.49
