symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-06-09,723.0,PUT,2026-06-09T09:30:00.000,0.04,0.04,0.01,0.02,314,56,0.01
SPY,2026-06-09,723.0,PUT,2026-06-09T09:35:00.000,0.03,0.04,0.01,0.02,836,23,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T09:40:00.000,0.02,0.02,0.01,0.01,823,29,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T09:45:00.000,0.02,0.02,0.01,0.02,71,21,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T09:50:00.000,0.02,0.02,0.01,0.01,174,8,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T09:55:00.000,0.02,0.02,0.01,0.01,16,12,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:00:00.000,0.01,0.02,0.01,0.01,70,15,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:05:00.000,0.01,0.02,0.01,0.02,42,3,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:10:00.000,0.02,0.04,0.01,0.03,295,32,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:15:00.000,0.03,0.06,0.03,0.06,497,37,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:20:00.000,0.06,0.06,0.03,0.04,268,13,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:25:00.000,0.03,0.04,0.03,0.03,139,8,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:30:00.000,0.03,0.05,0.03,0.04,15,6,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:35:00.000,0.04,0.04,0.04,0.04,202,5,0.02
SPY,2026-06-09,723.0,PUT,2026-06-09T10:40:00.000,0.04,0.08,0.03,0.07,684,19,0.03
SPY,2026-06-09,723.0,PUT,2026-06-09T10:45:00.000,0.06,0.33,0.06,0.3,2823,274,0.1
SPY,2026-06-09,723.0,PUT,2026-06-09T10:50:00.000,0.29,0.34,0.14,0.16,2919,296,0.15
SPY,2026-06-09,723.0,PUT,2026-06-09T10:55:00.000,0.15,0.21,0.1,0.11,739,95,0.15
SPY,2026-06-09,723.0,PUT,2026-06-09T11:00:00.000,0.1,0.12,0.08,0.1,281,49,0.15
SPY,2026-06-09,723.0,PUT,2026-06-09T11:05:00.000,0.1,0.16,0.1,0.11,322,27,0.14
SPY,2026-06-09,723.0,PUT,2026-06-09T11:10:00.000,0.08,0.1,0.07,0.08,393,26,0.14
SPY,2026-06-09,723.0,PUT,2026-06-09T11:15:00.000,0.1,0.12,0.09,0.12,2044,23,0.14
SPY,2026-06-09,723.0,PUT,2026-06-09T11:20:00.000,0.11,0.23,0.1,0.22,1521,128,0.14
SPY,2026-06-09,723.0,PUT,2026-06-09T11:25:00.000,0.23,0.65,0.2,0.59,4421,515,0.2
SPY,2026-06-09,723.0,PUT,2026-06-09T11:30:00.000,0.6,0.64,0.42,0.5,3981,463,0.26
SPY,2026-06-09,723.0,PUT,2026-06-09T11:35:00.000,0.48,0.56,0.4,0.4,3090,305,0.28
SPY,2026-06-09,723.0,PUT,2026-06-09T11:40:00.000,0.42,0.42,0.27,0.3,1932,217,0.29
SPY,2026-06-09,723.0,PUT,2026-06-09T11:45:00.000,0.29,0.33,0.27,0.28,1045,114,0.29
SPY,2026-06-09,723.0,PUT,2026-06-09T11:50:00.000,0.27,0.37,0.22,0.37,1086,180,0.29
SPY,2026-06-09,723.0,PUT,2026-06-09T11:55:00.000,0.37,0.82,0.35,0.66,4850,675,0.34
SPY,2026-06-09,723.0,PUT,2026-06-09T12:00:00.000,0.69,0.7,0.37,0.53,3365,401,0.35
SPY,2026-06-09,723.0,PUT,2026-06-09T12:05:00.000,0.55,0.94,0.53,0.81,4648,673,0.39
SPY,2026-06-09,723.0,PUT,2026-06-09T12:10:00.000,0.81,0.94,0.59,0.74,3782,518,0.42
SPY,2026-06-09,723.0,PUT,2026-06-09T12:15:00.000,0.73,1.68,0.73,1.59,7441,1109,0.52
SPY,2026-06-09,723.0,PUT,2026-06-09T12:20:00.000,1.59,1.93,1.03,1.04,9565,1127,0.66
SPY,2026-06-09,723.0,PUT,2026-06-09T12:25:00.000,1.06,1.26,0.83,1.06,4953,610,0.69
SPY,2026-06-09,723.0,PUT,2026-06-09T12:30:00.000,1.14,1.4,0.78,1.05,6271,708,0.72
SPY,2026-06-09,723.0,PUT,2026-06-09T12:35:00.000,1.04,3.27,0.79,3.02,10270,1500,0.86
SPY,2026-06-09,723.0,PUT,2026-06-09T12:40:00.000,3.03,3.42,1.92,2.03,15226,2435,1.14
SPY,2026-06-09,723.0,PUT,2026-06-09T12:45:00.000,2.07,2.46,1.58,1.95,12270,1395,1.24
SPY,2026-06-09,723.0,PUT,2026-06-09T12:50:00.000,1.95,2.44,1.75,2.4,10430,1359,1.31
SPY,2026-06-09,723.0,PUT,2026-06-09T12:55:00.000,2.4,2.45,1.23,1.28,11305,1387,1.35
SPY,2026-06-09,723.0,PUT,2026-06-09T13:00:00.000,1.27,1.31,0.69,0.74,9592,1027,1.33
SPY,2026-06-09,723.0,PUT,2026-06-09T13:05:00.000,0.74,0.87,0.66,0.71,5856,516,1.31
SPY,2026-06-09,723.0,PUT,2026-06-09T13:10:00.000,0.71,0.96,0.47,0.55,5929,544,1.28
SPY,2026-06-09,723.0,PUT,2026-06-09T13:15:00.000,0.54,0.66,0.31,0.32,7817,471,1.25
SPY,2026-06-09,723.0,PUT,2026-06-09T13:20:00.000,0.32,0.37,0.22,0.27,5147,413,1.22
SPY,2026-06-09,723.0,PUT,2026-06-09T13:25:00.000,0.27,0.33,0.19,0.23,1090,193,1.21
SPY,2026-06-09,723.0,PUT,2026-06-09T13:30:00.000,0.22,0.31,0.19,0.19,9499,289,1.16
SPY,2026-06-09,723.0,PUT,2026-06-09T13:35:00.000,0.19,0.24,0.14,0.19,1698,190,1.15
SPY,2026-06-09,723.0,PUT,2026-06-09T13:40:00.000,0.19,0.19,0.11,0.14,1276,142,1.14
SPY,2026-06-09,723.0,PUT,2026-06-09T13:45:00.000,0.14,0.3,0.14,0.27,2738,198,1.13
SPY,2026-06-09,723.0,PUT,2026-06-09T13:50:00.000,0.28,0.28,0.12,0.17,1226,143,1.12
SPY,2026-06-09,723.0,PUT,2026-06-09T13:55:00.000,0.14,0.17,0.13,0.15,604,80,1.12
SPY,2026-06-09,723.0,PUT,2026-06-09T14:00:00.000,0.15,0.16,0.12,0.13,688,66,1.12
SPY,2026-06-09,723.0,PUT,2026-06-09T14:05:00.000,0.14,0.14,0.07,0.08,1438,98,1.11
