symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-03-09,677.0,PUT,2026-03-09T09:30:00.000,10.25,11.38,10.13,10.79,90,19,10.43
SPY,2026-03-09,677.0,PUT,2026-03-09T09:35:00.000,10.72,12.23,10.67,12.23,51,24,10.76
SPY,2026-03-09,677.0,PUT,2026-03-09T09:40:00.000,12.55,13.34,12.55,13.13,10,9,10.9
SPY,2026-03-09,677.0,PUT,2026-03-09T09:45:00.000,12.65,13.63,12.65,13.23,14,7,11.11
SPY,2026-03-09,677.0,PUT,2026-03-09T09:50:00.000,13.57,14.11,13.57,14.0,17,4,11.38
SPY,2026-03-09,677.0,PUT,2026-03-09T09:55:00.000,13.36,13.36,12.44,12.44,6,6,11.43
SPY,2026-03-09,677.0,PUT,2026-03-09T10:00:00.000,13.05,13.05,11.34,11.34,27,6,11.51
SPY,2026-03-09,677.0,PUT,2026-03-09T10:05:00.000,12.15,14.05,12.15,13.65,19,4,11.61
SPY,2026-03-09,677.0,PUT,2026-03-09T10:10:00.000,14.18,14.32,14.18,14.26,8,4,11.7
SPY,2026-03-09,677.0,PUT,2026-03-09T10:15:00.000,13.95,13.95,13.83,13.83,4,3,11.74
SPY,2026-03-09,677.0,PUT,2026-03-09T10:20:00.000,13.25,13.72,12.69,12.69,7,5,11.78
SPY,2026-03-09,677.0,PUT,2026-03-09T10:25:00.000,11.67,12.91,11.67,12.91,6,3,11.79
SPY,2026-03-09,677.0,PUT,2026-03-09T10:30:00.000,12.31,12.31,11.9,11.9,6,6,11.8
SPY,2026-03-09,677.0,PUT,2026-03-09T10:35:00.000,11.14,11.14,10.71,10.71,5,2,11.78
SPY,2026-03-09,677.0,PUT,2026-03-09T10:40:00.000,10.9,11.15,10.67,10.67,5,3,11.77
SPY,2026-03-09,677.0,PUT,2026-03-09T10:45:00.000,10.18,10.18,9.48,9.6,74,9,11.31
SPY,2026-03-09,677.0,PUT,2026-03-09T10:50:00.000,9.89,9.89,9.89,9.89,1,1,11.3
SPY,2026-03-09,677.0,PUT,2026-03-09T10:55:00.000,9.03,9.03,8.98,8.98,4,2,11.28
SPY,2026-03-09,677.0,PUT,2026-03-09T11:00:00.000,9.17,9.26,8.43,8.43,12,10,11.2
SPY,2026-03-09,677.0,PUT,2026-03-09T11:05:00.000,8.47,8.47,8.47,8.47,5,2,11.16
SPY,2026-03-09,677.0,PUT,2026-03-09T11:10:00.000,0.0,0.0,0.0,0.0,0,0,11.16
SPY,2026-03-09,677.0,PUT,2026-03-09T11:15:00.000,8.02,8.24,7.92,8.24,33,4,10.92
SPY,2026-03-09,677.0,PUT,2026-03-09T11:20:00.000,7.8,7.8,7.74,7.74,4,2,10.89
SPY,2026-03-09,677.0,PUT,2026-03-09T11:25:00.000,7.35,7.35,7.35,7.35,1,1,10.88
SPY,2026-03-09,677.0,PUT,2026-03-09T11:30:00.000,7.59,8.06,7.59,8.06,50,9,10.54
SPY,2026-03-09,677.0,PUT,2026-03-09T11:35:00.000,8.45,8.45,8.42,8.42,19,7,10.45
SPY,2026-03-09,677.0,PUT,2026-03-09T11:40:00.000,8.52,8.52,8.52,8.52,1,1,10.45
SPY,2026-03-09,677.0,PUT,2026-03-09T11:45:00.000,8.05,8.05,8.05,8.05,1,1,10.44
SPY,2026-03-09,677.0,PUT,2026-03-09T11:50:00.000,7.36,7.36,7.36,7.36,1,1,10.44
SPY,2026-03-09,677.0,PUT,2026-03-09T11:55:00.000,7.43,7.69,7.43,7.69,3,3,10.42
SPY,2026-03-09,677.0,PUT,2026-03-09T12:00:00.000,7.1,7.36,7.1,7.36,51,4,10.1
SPY,2026-03-09,677.0,PUT,2026-03-09T12:05:00.000,7.2,7.2,7.2,7.2,3,1,10.09
SPY,2026-03-09,677.0,PUT,2026-03-09T12:10:00.000,7.46,7.49,6.93,6.93,4,4,10.07
SPY,2026-03-09,677.0,PUT,2026-03-09T12:15:00.000,7.43,7.43,7.06,7.06,3,3,10.05
SPY,2026-03-09,677.0,PUT,2026-03-09T12:20:00.000,7.67,7.67,7.0,7.0,64,5,9.74
SPY,2026-03-09,677.0,PUT,2026-03-09T12:25:00.000,6.69,6.69,5.69,6.13,278,40,8.52
SPY,2026-03-09,677.0,PUT,2026-03-09T12:30:00.000,6.78,7.11,6.75,7.08,6,4,8.51
SPY,2026-03-09,677.0,PUT,2026-03-09T12:35:00.000,5.91,6.18,5.87,6.02,221,42,8.01
SPY,2026-03-09,677.0,PUT,2026-03-09T12:40:00.000,5.96,6.01,5.24,5.29,564,82,7.18
SPY,2026-03-09,677.0,PUT,2026-03-09T12:45:00.000,5.2,5.37,4.97,5.17,433,65,6.77
SPY,2026-03-09,677.0,PUT,2026-03-09T12:50:00.000,5.17,5.68,5.12,5.64,394,66,6.55
SPY,2026-03-09,677.0,PUT,2026-03-09T12:55:00.000,5.71,5.71,5.19,5.29,64,20,6.52
SPY,2026-03-09,677.0,PUT,2026-03-09T13:00:00.000,6.0,6.44,6.0,6.44,26,6,6.52
SPY,2026-03-09,677.0,PUT,2026-03-09T13:05:00.000,0.0,0.0,0.0,0.0,0,0,6.52
SPY,2026-03-09,677.0,PUT,2026-03-09T13:10:00.000,6.6,6.6,6.46,6.52,5,3,6.52
SPY,2026-03-09,677.0,PUT,2026-03-09T13:15:00.000,6.75,7.25,6.75,7.25,9,6,6.52
SPY,2026-03-09,677.0,PUT,2026-03-09T13:20:00.000,7.21,7.8,7.21,7.8,14,7,6.53
SPY,2026-03-09,677.0,PUT,2026-03-09T13:25:00.000,8.07,8.07,8.07,8.07,1,1,6.53
SPY,2026-03-09,677.0,PUT,2026-03-09T13:30:00.000,7.98,8.0,7.98,8.0,6,2,6.53
SPY,2026-03-09,677.0,PUT,2026-03-09T13:35:00.000,8.1,8.3,8.1,8.3,100,4,6.59
SPY,2026-03-09,677.0,PUT,2026-03-09T13:40:00.000,8.61,8.85,8.45,8.85,5,4,6.6
SPY,2026-03-09,677.0,PUT,2026-03-09T13:45:00.000,8.76,8.76,8.35,8.35,57,9,6.63
SPY,2026-03-09,677.0,PUT,2026-03-09T13:50:00.000,7.92,7.92,7.92,7.92,10,1,6.64
SPY,2026-03-09,677.0,PUT,2026-03-09T13:55:00.000,0.0,0.0,0.0,0.0,0,0,6.64
SPY,2026-03-09,677.0,PUT,2026-03-09T14:00:00.000,0.0,0.0,0.0,0.0,0,0,6.64
SPY,2026-03-09,677.0,PUT,2026-03-09T14:05:00.000,7.39,7.55,7.32,7.55,56,4,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:10:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:15:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:20:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:25:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:30:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:35:00.000,6.12,6.12,6.12,6.12,1,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:40:00.000,5.97,5.97,5.97,5.97,1,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:45:00.000,0.0,0.0,0.0,0.0,0,0,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:50:00.000,6.09,6.09,6.09,6.09,1,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T14:55:00.000,6.83,6.83,6.83,6.83,3,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T15:00:00.000,6.55,6.55,6.55,6.55,2,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T15:05:00.000,6.99,6.99,6.69,6.69,12,3,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T15:10:00.000,6.57,6.57,6.57,6.57,5,1,6.65
SPY,2026-03-09,677.0,PUT,2026-03-09T15:15:00.000,6.52,6.52,3.97,4.0,49,8,6.62
SPY,2026-03-09,677.0,PUT,2026-03-09T15:20:00.000,3.68,3.68,2.36,2.59,622,102,5.95
SPY,2026-03-09,677.0,PUT,2026-03-09T15:25:00.000,2.44,2.69,1.08,1.08,3173,362,3.87
SPY,2026-03-09,677.0,PUT,2026-03-09T15:30:00.000,1.11,1.82,0.58,0.58,10236,1025,2.17
SPY,2026-03-09,677.0,PUT,2026-03-09T15:35:00.000,0.6,0.99,0.23,0.24,7749,727,1.67
SPY,2026-03-09,677.0,PUT,2026-03-09T15:40:00.000,0.25,1.07,0.25,0.58,11649,1275,1.36
SPY,2026-03-09,677.0,PUT,2026-03-09T15:45:00.000,0.63,0.75,0.31,0.38,4387,559,1.27
SPY,2026-03-09,677.0,PUT,2026-03-09T15:50:00.000,0.39,0.74,0.34,0.51,5968,796,1.17
SPY,2026-03-09,677.0,PUT,2026-03-09T15:55:00.000,0.5,0.6,0.08,0.09,5567,571,1.06
SPY,2026-03-09,677.0,PUT,2026-03-09T16:00:00.000,0.0,0.0,0.0,0.0,0,0,1.06
