symbol,expiration,strike,right,timestamp,open,high,low,close,volume,count,vwap
SPY,2026-06-09,731.0,CALL,2026-06-09T09:30:00.000,12.31,12.48,12.31,12.43,7,5,12.36
SPY,2026-06-09,731.0,CALL,2026-06-09T09:35:00.000,13.26,13.65,13.26,13.47,4,4,12.78
SPY,2026-06-09,731.0,CALL,2026-06-09T09:40:00.000,13.55,13.55,13.55,13.55,90,1,13.46
SPY,2026-06-09,731.0,CALL,2026-06-09T09:45:00.000,0.0,0.0,0.0,0.0,0,0,13.46
SPY,2026-06-09,731.0,CALL,2026-06-09T09:50:00.000,0.0,0.0,0.0,0.0,0,0,13.46
SPY,2026-06-09,731.0,CALL,2026-06-09T09:55:00.000,14.5,14.5,14.5,14.5,1,1,13.47
SPY,2026-06-09,731.0,CALL,2026-06-09T10:00:00.000,13.74,13.8,12.97,12.97,4,3,13.48
SPY,2026-06-09,731.0,CALL,2026-06-09T10:05:00.000,0.0,0.0,0.0,0.0,0,0,13.48
SPY,2026-06-09,731.0,CALL,2026-06-09T10:10:00.000,0.0,0.0,0.0,0.0,0,0,13.48
SPY,2026-06-09,731.0,CALL,2026-06-09T10:15:00.000,10.77,10.86,8.97,9.12,30,10,12.75
SPY,2026-06-09,731.0,CALL,2026-06-09T10:20:00.000,9.15,10.76,9.05,10.75,17,16,12.47
SPY,2026-06-09,731.0,CALL,2026-06-09T10:25:00.000,10.84,11.0,10.05,10.05,66,9,11.95
SPY,2026-06-09,731.0,CALL,2026-06-09T10:30:00.000,9.63,10.11,9.63,10.11,55,5,11.55
SPY,2026-06-09,731.0,CALL,2026-06-09T10:35:00.000,10.25,10.25,9.89,9.91,17,8,11.45
SPY,2026-06-09,731.0,CALL,2026-06-09T10:40:00.000,9.98,10.06,8.03,8.1,123,16,10.5
SPY,2026-06-09,731.0,CALL,2026-06-09T10:45:00.000,7.84,7.84,5.55,5.6,389,29,8.31
SPY,2026-06-09,731.0,CALL,2026-06-09T10:50:00.000,5.32,6.22,5.26,6.2,360,55,7.5
SPY,2026-06-09,731.0,CALL,2026-06-09T10:55:00.000,6.34,7.18,6.11,7.18,91,20,7.44
SPY,2026-06-09,731.0,CALL,2026-06-09T11:00:00.000,7.29,7.5,6.76,7.13,66,11,7.41
SPY,2026-06-09,731.0,CALL,2026-06-09T11:05:00.000,6.56,7.17,6.05,7.17,45,18,7.38
SPY,2026-06-09,731.0,CALL,2026-06-09T11:10:00.000,7.3,7.54,6.42,6.51,18,12,7.38
SPY,2026-06-09,731.0,CALL,2026-06-09T11:15:00.000,7.0,7.0,6.1,6.1,4,4,7.38
SPY,2026-06-09,731.0,CALL,2026-06-09T11:20:00.000,5.41,5.41,4.64,4.66,93,13,7.22
SPY,2026-06-09,731.0,CALL,2026-06-09T11:25:00.000,4.31,4.31,2.68,2.76,1202,215,5.33
SPY,2026-06-09,731.0,CALL,2026-06-09T11:30:00.000,2.77,3.01,2.46,2.75,7592,1261,3.4
SPY,2026-06-09,731.0,CALL,2026-06-09T11:35:00.000,2.78,2.96,2.38,2.72,4930,899,3.16
SPY,2026-06-09,731.0,CALL,2026-06-09T11:40:00.000,2.72,3.15,2.6,2.77,4550,835,3.1
SPY,2026-06-09,731.0,CALL,2026-06-09T11:45:00.000,2.76,2.95,2.64,2.79,1894,332,3.07
SPY,2026-06-09,731.0,CALL,2026-06-09T11:50:00.000,2.79,3.2,2.35,2.44,3366,595,3.02
SPY,2026-06-09,731.0,CALL,2026-06-09T11:55:00.000,2.44,2.48,1.59,1.59,8573,971,2.74
SPY,2026-06-09,731.0,CALL,2026-06-09T12:00:00.000,1.6,2.03,1.52,1.7,5075,841,2.62
SPY,2026-06-09,731.0,CALL,2026-06-09T12:05:00.000,1.69,1.73,1.14,1.29,5839,759,2.46
SPY,2026-06-09,731.0,CALL,2026-06-09T12:10:00.000,1.28,1.61,1.19,1.32,4342,525,2.37
SPY,2026-06-09,731.0,CALL,2026-06-09T12:15:00.000,1.28,1.3,0.79,0.84,6216,705,2.21
SPY,2026-06-09,731.0,CALL,2026-06-09T12:20:00.000,0.85,1.1,0.8,1.05,4981,566,2.11
SPY,2026-06-09,731.0,CALL,2026-06-09T12:25:00.000,1.03,1.19,0.98,1.04,4680,540,2.03
SPY,2026-06-09,731.0,CALL,2026-06-09T12:30:00.000,1.03,1.36,0.84,0.97,5958,700,1.95
SPY,2026-06-09,731.0,CALL,2026-06-09T12:35:00.000,0.98,1.25,0.55,0.63,4389,823,1.89
SPY,2026-06-09,731.0,CALL,2026-06-09T12:40:00.000,0.62,0.65,0.5,0.59,3916,478,1.82
SPY,2026-06-09,731.0,CALL,2026-06-09T12:45:00.000,0.58,0.72,0.54,0.61,2866,271,1.78
SPY,2026-06-09,731.0,CALL,2026-06-09T12:50:00.000,0.63,0.67,0.42,0.42,2433,222,1.75
SPY,2026-06-09,731.0,CALL,2026-06-09T12:55:00.000,0.4,0.88,0.4,0.88,7018,420,1.66
SPY,2026-06-09,731.0,CALL,2026-06-09T13:00:00.000,0.88,1.38,0.82,1.29,8715,1065,1.6
